sample_index,text,status,failure_case,error,speaker_similarity,mcd,stoi,log_f0_rmse,pesq,lsd,wer,ref_dur_sec,gen_dur_sec,dur_ratio,latency_sec,preprocessing_sec,synthesis_sec,asr_sec,metric_sec,backend_runtime_sec,total_wall_sec,peak_cpu_mem_mb,peak_gpu_mem_mb,output_samples,clipped,backend_load_sec
10,"Fii liniștit, vei apărea sub un nume fals, iar eu nu voi spune nimic care să dezvăluie identitatea ta sau a părinților tăi.",ok,,,0.386193549633026,6.80355164728789,0.18269073924064,0.208546674935237,1.13161635398865,1.7589002,0.130434782608696,6.624,7.424,1.1207729468599,9.01751870498993,0.00358802604023367,9.01349019096233,21.5919797050301,34.3457387009403,43.3925208329456,43.3925243939739,14729.0703125,5701.66162109375,118784,False,7.71749764680862E-05
11,"În orice caz, când ieși pe terasa hotelului care domina oceanul, băgă de seamă că inima îi bătea mai repede.",ok,,,0.445747174024582,7.00158116759354,0.175161182311172,0.254359033792666,0.380150943994522,1.7259306,0,6.592,6.72,1.01941747572816,7.3387440990191,0.00406294595450163,7.33424303808715,21.3573178270599,31.914447503048,39.2864633590216,39.2864657340106,14737.0078125,5711.7060546875,107520,False,7.71749764680862E-05
12,"În trei dimensiuni, cât de fidele sunt cărțile poștale expuse în holul hotelului, nimic mai mult.",ok,,,0.481689392328262,6.18637489468698,0.239034927085913,0.293485727448201,1.17007493972778,1.5963621,0.1875,6.112,5.792,0.947643979057592,6.43250874010846,0.00331257190555334,6.42887203500141,21.1629339739447,28.9533525881125,35.4244688180042,35.4244711931096,14744.32421875,5699.93310546875,92672,False,7.71749764680862E-05
13,"Fica ei, care îi era alături în ultimele clipe și care o făcea să simtă că nu era singură pe lume.",ok,,,0.596048839092255,6.71960756600472,0.368186233613861,0.294533826216859,0.575785875320435,1.4729923,0.0476190476190476,6.24,6.24,1,7.11997306800913,0.00329238700214773,7.11628768290393,20.8483298840001,30.5763988120016,37.7035871129483,37.7035894880537,14744.328125,5698.33544921875,99840,False,7.71749764680862E-05
14,"Când el se limita la reflexii teoretice, ea simțea că ar fi o dovadă de mojicie să insiste.",ok,,,0.39117285490036,7.05109170882313,0.239151884282789,0.527224900722993,0.746933996677399,1.8832009,0.111111111111111,6.368,5.344,0.839195979899498,6.79515937005635,0.0111321409931406,6.78362948202994,19.8551187349949,28.9205058850348,35.7562555400655,35.7562579150545,14763.60546875,5701.41015625,85504,False,7.71749764680862E-05
15,"Fraterniza cu o funcționară de la primărie, seacă și categorică, o persoană care știa totul despre toate.",ok,,,0.365520516633987,6.96330131644413,0.130135623811075,0.431182439171445,0.372306555509567,1.7019271,0,6.048,6.304,1.04232804232804,7.5386512799887,0.00315347302239388,7.53509412403218,21.3372607380152,31.2241728309309,38.8128878759453,38.8128914379049,14772.83203125,5688.8203125,100864,False,7.71749764680862E-05
16,"Încă din vremuri stăvechi, aceștia locuiau teritoriul dinspre șur până în țara Egiptului.",ok,,,0.644682354927063,6.73388571707335,0.262607035381992,0.176946840642831,1.38339793682098,2.0653296,0.230769230769231,6.048,5.984,0.989417989417989,7.11710929695983,0.00279609602876008,7.11401043902151,22.3193195619388,31.4127163470257,38.5434736770112,38.5434760520002,14787.47265625,5702.05615234375,95744,False,7.71749764680862E-05
17,"Totuși, înălțimile n-au fost îndepărtate, iar poporul încă mai aducea șertfe și tămâie pe înălțimi.",ok,,,0.573873281478882,5.93665526646512,0.195894538523411,0.240865770223301,1.66608393192291,2.404497,0.0666666666666667,7.008,6.272,0.894977168949772,7.08946653699968,0.00299674901179969,7.08611122192815,24.9083699159091,34.2210732050007,41.3470492709894,41.3470516459784,14795.625,5713.07763671875,100352,True,7.71749764680862E-05
18,"Manoah i-a zis Îngerului Domnului, Te rog, dă nevoie să te reținem ca să-ți pregătim un ied.",ok,,,0.536730349063873,6.14181250658772,0.329161394069288,0.185416343764641,1.36872339248657,2.0753448,0,6.08,6.4,1.05263157894737,9.21668026107363,0.00277234998065978,9.21348167106044,24.8863905860344,34.5099080990767,43.778050767025,43.7780531410826,14810.59765625,5688.2578125,102400,False,7.71749764680862E-05
19,"În ziua a șaptea s-au sculat dimineața și au înconjurat cetatea în același fel, dar de șapte ori.",ok,,,0.616480588912964,7.25252898100572,0.0664926398224413,0.190064271872792,1.22359895706177,2.1568074,0,6.016,6.336,1.0531914893617,7.61808651604224,0.00260019092820585,7.61511113797315,22.801741629024,31.7678739159601,39.4020103769144,39.4020115640014,14810.6015625,5699.291015625,101376,False,7.71749764680862E-05
20,"Tiba i-a zis regelui, iată că el este în casa lui Machir, fiul lui Amiel din Lodebar.",ok,,,0.563633441925049,6.23776572806225,0.220614565530219,0.184297669540782,1.27573668956757,1.9373854,0,6.144,5.856,0.953125,6.8873794709798,0.00242803199216723,6.88461662002374,20.6946526700631,28.7757583680796,35.700744434027,35.7007479959866,14832.6875,5695.2314453125,93696,False,7.71749764680862E-05
21,"Dacă veniți la mine cu gânduri bune ca să mă ajutați, atunci inima mea se va uni cu a voastră.",ok,,,0.687507569789887,6.32462561223959,0.17352662251748,0.251783510485307,1.79523611068726,2.4357035,0,6.624,6.272,0.946859903381643,6.9011794780381,0.00212883192580193,6.89880368800368,21.5395591449924,30.8629374649609,37.7786613899516,37.7786637640093,14840.34765625,5711.1591796875,100352,True,7.71749764680862E-05
22,"El i-a invitat pe toți frații săi, fiii regelui, și pe toți bărbații lui Iuda, slujitorii regelui.",ok,,,0.665758996009827,6.68645895116879,0.0445629359839075,0.226396372290952,1.85165786743164,2.2989795,0,6.4,6.528,1.02,8.30431248794776,0.00273435597773641,8.30121006898116,22.2194971690187,30.94225159497,39.280287015019,39.2802882019896,14856.25390625,5702.44775390625,104448,True,7.71749764680862E-05
23,"Au apucat torțele cu mâna stângă, în timp ce în mâna dreaptă țineau trâmbițele ca să sune.",ok,,,0.61475040435791,6.45067423498346,0.120613019055754,0.192003318606602,1.5440536737442,2.0823064,0.0588235294117647,5.6,5.504,0.982857142857143,7.75040298292879,0.00297894002869725,7.74699305300601,23.0716711180285,31.387958731968,39.1848766349722,39.1848778219428,14856.328125,5688.826171875,88064,True,7.71749764680862E-05
24,"El a făcut ce este drept înaintea ochilor Domnului, tot așa cum făcuse David strămoșul său.",ok,,,0.498921263217926,6.44441557105947,0.17072890851644,0.222669630247258,1.71588921546936,2.190752,0.0625,6.176,5.856,0.948186528497409,7.38906550896354,0.00260850205086172,7.38612812396605,22.2865927760722,30.5404532529647,37.9667727280175,37.9667751030065,14856.3515625,5693.06787109375,93696,False,7.71749764680862E-05
25,"Atunci Saul și-a zis, Eu voi da ca să-i fie o capcană și astfel mâna filistenilor va fi împotriva lui.",ok,,,0.657916107177734,6.18711104102982,0.181050515124545,0.215588769116933,1.20427131652832,2.1171694,0,6.912,6.336,0.916666666666667,7.36777362693101,0.00292669900227338,7.36458928394131,22.1787988389842,31.1674411799759,38.5404033149825,38.5404045019532,14871.26953125,5713.59521484375,101376,False,7.71749764680862E-05
26,"Eu am născut lângă ea în casă, iar la trei zile după ce am născut eu, a născut și femeia aceasta.",ok,,,0.63907036781311,5.84815790177175,0.162137597058125,0.269791226449044,1.74267899990082,2.280399,0,6.592,6.72,1.01941747572816,7.30305024702102,0.00289701693691313,7.29987659002654,22.6312332269736,31.8953093870077,39.2252733899513,39.225275764009,14875.3203125,5710.8447265625,107520,True,7.71749764680862E-05
27,"El a vorbit cu Ioab, fiul țeruiei, și cu preotul Abiatar, iar aceștia l-au sprișnit pe Adonia.",ok,,,0.65679566860199,5.95565546387888,0.243637128236538,0.212651706463674,0.922044157981873,2.592578,0.0588235294117647,6.624,7.296,1.10144927536232,8.68174146302044,0.00307629897724837,8.67828760296106,21.3999122760724,31.0579850189388,39.7457864709431,39.7457888450008,14889.7734375,5714.8486328125,116736,True,7.71749764680862E-05
28,"Cei care nu mureau erau loviți cu bube, iar strigătul cetății după ajutor se înălța până la ceruri.",ok,,,0.587851948738098,6.57911038377548,0.110366954329179,0.231710029306904,0.994227707386017,2.5222068,0,6.752,7.072,1.04739336492891,8.82148925308138,0.00298606394790113,8.81815412209835,21.247875914094,31.917245973018,40.7573639899492,40.7573651770363,14910.5625,5715.24560546875,113152,True,7.71749764680862E-05
29,"Dar Micaia a zis, Dacă te vei întoarce în pace, Înseamnă că nu Domnul a vorbit prin mine.",ok,,,0.656468420028687,6.28476321142731,0.209468715205126,0.209237608504079,2.12451863288879,2.7352896,0.0555555555555556,6.656,6.016,0.903846153846154,7.45287704095244,0.00250995601527393,7.4500880689593,20.7680967809865,29.0507552599302,36.5372329399688,36.5372353149578,14920.84375,5709.32177734375,96256,True,7.71749764680862E-05
30,"Apoi a apropiat seminția lui Beniamin după clanuri, iar sorțul a căzut pe clanul lui Matri.",ok,,,0.623288691043854,6.65066385030093,0.155993366833766,0.185310339631043,1.9461168050766,2.426565,0,6.56,6.336,0.965853658536585,7.62268612300977,0.00235442002303898,7.62002181797288,20.1139042089926,28.8736632700311,36.5017884219997,36.5017907960573,14928.83203125,5701.03662109375,101376,True,7.71749764680862E-05
31,"El nu s-a depărtat de păcatele lui Ieroboam, fiul lui Nebat, cel care l-a făcut pe Israel să păcătuiască.",ok,,,0.552290797233582,5.82123081815583,0.141408628279364,0.280517736321145,1.446328997612,2.3922536,0.105263157894737,6.272,6.656,1.06122448979592,7.79978523706086,0.00276997499167919,7.79660208104178,22.899375826004,32.5356425850187,40.3645606449572,40.3645618320443,14935.8671875,5699.521484375,106496,True,7.71749764680862E-05
32,"""- Știi prea bine că datina nu îngăduie bărbaților străini."" Ali exhibă ordinul scris al Padișahului.",ok,,,0.548842558860779,6.86373932375496,0.230969638487092,0.242420080132635,0.70366370677948,2.0603724,0.1875,6.368,6.848,1.07537688442211,8.05503492592834,0.00440607708878815,8.05017648800276,21.8817668150878,31.5220312179299,39.6116534320172,39.6116569929291,14953.7421875,5696.0283203125,109568,False,7.71749764680862E-05
33,Nu ne-a mai rămas decât să-i poftim pe turci ași înfige drapelul verde al islamului pe cupola centrala Sfintei Sofia.,ok,,,0.485771954059601,7.35359380590334,0.242956143565508,0.274351153146813,1.21985900402069,2.1061275,0.25,6.56,6.848,1.04390243902439,8.55239800002892,0.00260494009125978,8.54947248799726,23.6572174649918,32.8695522020571,41.4432029020973,41.4432052770862,14953.7421875,5700.8671875,109568,True,7.71749764680862E-05
34,"Cuvintele lui, traduse în latinește, îl treziră din dureroasa imobilitate pe Fabrizio Corner, care își făcu semnul crucii.",ok,,,0.542587895393372,6.91292086099001,0.13155721902815,0.281803259248119,0.607407152652741,2.234279,0.166666666666667,5.856,7.328,1.25136612021858,7.55280272988603,0.00367469899356365,7.54878727497999,22.0289245529566,30.9459072970785,38.5180547339842,38.5180571089732,14977.2578125,5692.52880859375,117248,False,7.71749764680862E-05
35,"""- Ce să le duc sanctitate în afară de binecuvântarea pontificală?"" Papa își înclăște pumnii.",ok,,,0.588536937236786,6.78554188792306,0.233529078209289,0.270055703223374,1.17848742008209,2.148357,0.466666666666667,5.728,6.464,1.12849162011173,7.07563565997407,0.00277709797956049,7.07256648503244,22.1936745429412,29.7416271450929,36.8602621239843,36.8602633120026,14981.42578125,5694.1982421875,103424,False,7.71749764680862E-05
36,Că trebuia să acorde mai mult timp odihnei și că ar fi indicat să reducă eforturile fizice și intelectuale.,ok,,,0.586512744426727,6.61233561364651,0.228750914473038,0.241656307263835,0.470112770795822,1.9742415,0,5.856,6.912,1.18032786885246,7.38341632706579,0.00292551098391414,7.38009544403758,21.5822628270835,30.2810301970458,37.6983558620559,37.6983582370449,14996.1796875,5691.32763671875,110592,False,7.71749764680862E-05
37,"Lebedele nu sunt bune de mâncat!"" Varegii au înjumătățit și căprioarele din parc mărite, Doamne.",ok,,,0.455186873674393,10.1814008813524,0.154648585832236,0.344845557570032,0.420975923538208,3.044677,0.466666666666667,6.272,11.456,1.8265306122449,12.9066252820194,0.00293501000851393,12.9032937129959,19.9989876489854,34.5171482649166,47.4611996719614,47.461203233921,15012.4609375,5692.2333984375,183296,False,7.71749764680862E-05
38,"""- Eu trag la caravanseraiul de lângă bazar."" ""- Aha, la ce ved chiorul?"" ""- Da, la ce ved chiorul.",ok,,,0.523174901008606,6.58806010663586,0.153502171900879,0.360935239338854,0.930594027042389,2.9354885,0.4,6.176,8.352,1.35233160621762,10.3278047200292,0.00275810202583671,10.3247141740285,17.1365278250305,28.9525808410253,39.3234299990581,39.3234323729994,15038.0625,5705.67333984375,133632,True,7.71749764680862E-05
39,"Sedusă de regele Jean, trăise în taină o încântătoare poveste de dragoste ce avea să se termine în chip tragic.",ok,,,0.420861810445786,7.20866665928234,0.314630399058132,0.311460115532948,1.09821879863739,1.886157,0,5.888,6.432,1.09239130434783,8.36196073703468,0.00259425397962332,8.35908271698281,21.771594712045,31.1875065790955,39.5915761590004,39.5915785341058,15048.7109375,5691.17919921875,102912,True,7.71749764680862E-05
40,"Aliați sau dușmani, aceștia nu urmăriseră decât propriile interese, dând frâul liber seteilor de cotropiri.",ok,,,0.554858324527741,6.96266575120722,0.150533149308007,0.169047349176624,0.571771860122681,2.5120358,0.133333333333333,6.08,7.456,1.22631578947368,9.13722602894995,0.00295519398059696,9.1338517179247,21.0477170250379,30.6461373550119,39.7983685029903,39.798369689961,15063.4765625,5694.8505859375,119296,False,7.71749764680862E-05
41,"Musa rămăsese stăpânul posesiunilor otomane din Europa, iar Mehmed al celor din Asia Mică.",ok,,,0.458869733810425,7.35318925485655,0.191069651119168,0.257313355102515,1.09647464752197,2.292859,0,6.304,6.624,1.0507614213198,8.11177370208316,0.00311191799119115,8.10828897205647,19.9316498310072,28.5069366319804,36.6435130679747,36.6435154420324,15083.515625,5703.34521484375,105984,False,7.71749764680862E-05
42,"După aproape două ore de învălmășarea sângeroasă, turcii se retraseră, lăsând în urmă mulți morți.",ok,,,0.492078719139099,6.43259449596836,0.127862477010352,0.184187139494252,1.17873430252075,2.21572,0.2,5.792,5.92,1.02209944751381,6.72833684098441,0.0033256319584325,6.72457665600814,22.8923470000736,31.2168269950198,37.9886155179702,37.9886190799298,15094.546875,5693.85498046875,94720,False,7.71749764680862E-05
43,"Dacă Mahmud Angelos ar câștiga dragostea padișahului, multe lucruri s-ar schimba în bine.",ok,,,0.514466524124146,7.32514027332438,0.189740098228253,0.19769091327118,1.01465725898743,2.0597394,0.307692307692308,5.76,5.984,1.03888888888889,7.21619793795981,0.00380174093879759,7.21202694694512,20.1846519570099,28.0368007629877,35.2635858709691,35.2635882450268,15094.546875,5695.58203125,95744,True,7.71749764680862E-05
44,"Agopian îl primise cu bunăvoință pe tânărul refugiat, angajându-l băiat de prăvălie pe lângă ceilalți doi, aflați deja în serviciul său.",ok,,,0.586477546691895,6.72192380619723,0.186016663506858,0.221868951375367,0.616069912910461,2.315437,0.0476190476190476,6.528,7.616,1.16666666666667,9.12495882797521,0.0031855310080573,9.12137673795223,27.827181453933,38.2880874490365,47.4399529080838,47.4399552830728,15114.453125,5707.41357421875,121856,False,7.71749764680862E-05
45,"Se pregătise sufletește spre a jerfi viața, dar totul se terminase fără ca vreunul din soldați să vi participa direct la acțiune.",ok,,,0.578112125396729,6.73198718587299,0.133235441855407,0.185878024794121,0.791600584983826,1.8374528,0.0909090909090909,6.432,7.104,1.1044776119403,8.11089391098358,0.00379580305889249,8.10667780297808,24.2544409249676,32.021284476039,40.1621945620282,40.1621981239878,15124.6328125,5705.4736328125,113664,False,7.71749764680862E-05
46,"Manuel se temea însă de exigențele venețienilor și ale genovezilor, toți de o lăcomie fără margini.",ok,,,0.477882214784622,6.34163899593572,0.157328770749165,0.186308565028814,0.726775765419006,2.2175653,0,5.952,7.104,1.19354838709677,7.32230946805794,0.00277234998065978,7.31920823606197,21.4004251910374,29.7965885290178,37.1211479349295,37.1211503089871,15141.11328125,5695.7080078125,113664,True,7.71749764680862E-05
47,"Prefăcându-se prietenos, se apropiase de sultan și cu un gest fulgerător îi înfisese jungherul în pântece.",ok,,,0.642052278518677,7.19457098544465,0.198412342294981,0.338194751447454,0.552266120910645,2.1046133,0.0625,6.048,6.144,1.01587301587302,6.61794033797924,0.00352509890217334,6.61396050208714,22.6152972629061,31.3964883070439,38.0657426390098,38.0657450139988,15149.19140625,5693.18896484375,98304,True,7.71749764680862E-05
