sample_index,text,status,failure_case,error,speaker_similarity,mcd,stoi,log_f0_rmse,pesq,lsd,wer,ref_dur_sec,gen_dur_sec,dur_ratio,latency_sec,preprocessing_sec,synthesis_sec,asr_sec,metric_sec,backend_runtime_sec,total_wall_sec,peak_cpu_mem_mb,peak_gpu_mem_mb,output_samples,clipped,backend_load_sec
12,"Chiar dacă străbătuse lumea și văzuse mii de feluri de a te îmbrăca, vecinul ei se părea îndrăsâneț.",ok,,,0.8464809060096741,6.160592902372794,0.08801439616327905,0.31798758368765084,0.7244951128959656,1.9485826,0.0,5.504,5.248,0.9534883720930234,3.3017484059091657,0.0037316891830414534,3.2975501068867743,25.37735291500576,34.0821209079586,37.41289052995853,37.41289409180172,9346.375,858.17138671875,83968,False,6.292690522968769e-05
13,"Căreierul meu înțelesese imediat, deși o parte din mine rezista și refuza să priceapă.",ok,,,0.8595190048217773,5.629256839062673,0.16367021353210975,0.36705638684958475,1.344614863395691,1.8476257,0.0,5.568,4.768,0.8563218390804598,3.397696633823216,0.0029397590551525354,3.3941014849115163,21.10586750297807,27.82059549097903,31.24696783698164,31.246970210922882,9347.265625,858.5546875,76288,False,6.292690522968769e-05
14,"Infinitul apelor, al cerului, al plajei, îi se părea un lux mai presus de posibilitățile ei.",ok,,,0.8358432054519653,6.400275602234593,0.30090139612115924,0.35414636017303064,1.156287431716919,1.7237489,0.0,6.016,5.248,0.8723404255319149,3.5950238078366965,0.002570508047938347,3.5921552868094295,22.9250880330801,29.54958821204491,33.17572288797237,33.17572407494299,9347.92578125,864.8349609375,83968,False,6.292690522968769e-05
15,Însă era ceva mult mai grav. Supraveghea acum două schivnice izolate în lăuntrul ei.,ok,,,0.8758031129837036,5.71146475368331,0.2284910668207079,0.28712805315258294,1.4467027187347412,1.7366238,0.07142857142857142,5.568,4.96,0.8908045977011495,3.335869084112346,0.002996749011799693,3.3325113949831575,12.966408299049363,20.014730082126334,23.389412058982998,23.389414434088394,9351.13671875,858.2060546875,79360,False,6.292690522968769e-05
16,"De altfel, toți slujitorii mei erau adunați acolo pentru lucrare.",ok,,,0.8512256741523743,5.7251748254504795,0.28991054791660964,0.23272994859680207,1.0365850925445557,2.1818826,0.0,5.024,4.128,0.821656050955414,2.8871889440342784,0.0015791109763085842,2.885329628828913,19.74135029502213,24.71408342104405,27.6345132519491,27.634515627054498,9351.4921875,853.3349609375,66048,False,6.292690522968769e-05
17,El nu a îngăduit niciunui om să-i asuprească și a mustrat regi pentru ei.,ok,,,0.8432238101959229,5.745280761318781,0.24869876928604337,0.2408543675020878,1.0390102863311768,2.212694,0.07142857142857142,5.056,4.448,0.879746835443038,3.2923010461963713,0.0020837150514125824,3.289973935112357,21.897383393952623,27.196962879039347,30.53157104901038,30.531573423184454,9351.76171875,854.6484375,71168,True,6.292690522968769e-05
18,Saul a încetat să-i mai urmărească pe filisteni și filistenii s-au retras în teritoriul lor.,ok,,,0.815791130065918,6.189380348173021,0.16137634430004888,0.1800768906570782,1.917856216430664,2.237841,0.0,5.632,4.704,0.8352272727272727,3.790821738075465,0.0025337019469588995,3.787990022916347,24.03536831913516,29.714331078110263,33.51064052502625,33.51064290013164,9351.7734375,860.52294921875,75264,True,6.292690522968769e-05
19,A aruncat piatra cu ajutorul praștiei și l-a lovit pe filistian în frunte.,ok,,,0.824803352355957,5.379022987250757,0.13505915818480413,0.21007908886228724,2.340334415435791,2.4509892,0.0,4.8,4.128,0.8600000000000001,2.913311957148835,0.0026239368598908186,2.9103211439214647,21.647797134006396,26.06914377119392,28.995745196007192,28.995746383210644,9351.59765625,851.81591796875,66048,False,6.292690522968769e-05
20,"El a dat foc atât înălțimii, transformând-o în cenușă, cât și stâlpul lui Așerei.",ok,,,0.768217921257019,5.35082392859163,0.17668950754097734,0.217875078242369,1.9310941696166992,2.604082,0.0,5.792,5.024,0.8674033149171271,3.4409844679757953,0.0018213209696114063,3.438938746927306,23.239687372930348,28.98367983615026,32.457722346065566,32.45772472117096,9355.60546875,862.197265625,80384,True,6.292690522968769e-05
21,"Atunci David s-a ridicat de la pământ, s-a spălat, s-a uns și și-a schimbat hainele.",ok,,,0.8296355605125427,5.367036785168282,0.1310724805549917,0.3227686113152848,1.3784419298171997,2.4095635,0.0,5.696,4.8,0.8426966292134832,3.3231744540389627,0.0027794730849564075,3.320026917150244,23.404233146924525,29.263693077955395,32.59161673812196,32.59161911299452,9355.8125,860.95263671875,76800,True,6.292690522968769e-05
22,"Arba fusese tatălui Anac, cu pășunile din jur, pe muntele lui Iuda.",ok,,,0.7612393498420715,4.764859568988262,0.36710274920171926,0.19227540671598242,1.3363841772079468,2.0462542,0.16666666666666666,4.896,4.3306875,0.8845358455882353,2.8118285280652344,0.0027284191455692053,2.808659620117396,19.34273510798812,24.540185271995142,27.362553477054462,27.362555851927027,9355.8125,851.958984375,69291,True,6.292690522968769e-05
23,Toți oamenii care erau cu el și-au acoperit capetele și urcau și ei plângând.,ok,,,0.8271618485450745,5.805986642641837,0.2966755820620717,0.2155711604179848,1.9226986169815063,2.0266922,0.0,5.376,4.704,0.8749999999999999,3.0641432069242,0.0020421589724719524,3.061798285925761,21.829251270974055,27.622649732977152,30.695307082030922,30.695308269001544,9359.17578125,857.455078125,75264,True,6.292690522968769e-05
24,Ei să-l primească în cetate și să-i dea un loc ca să locuiască împreună cu ei.,ok,,,0.7978175282478333,4.885242807155074,0.14534487860771472,0.16936408038424325,2.078432321548462,2.382343,0.0,4.928,4.32,0.8766233766233766,2.94524324988015,0.0022261899430304766,2.942771286936477,22.204620277043432,27.583056781906635,30.572409478016198,30.57241066591814,9359.19140625,852.62158203125,69120,True,6.292690522968769e-05
25,"Tu însă împarte acest teritoriu ca moștenire lui Israel, așa cum ți-am poruncit.",ok,,,0.8585890531539917,5.177214671161116,0.24931064308396614,0.19790706662500562,1.130667805671692,2.1644204,0.15384615384615385,5.216,4.416,0.8466257668711656,3.383266168879345,0.0028008450753986835,3.3800592669285834,21.367414641194046,26.25250352686271,29.68043361301534,29.680435987887904,9359.328125,855.7109375,70656,True,6.292690522968769e-05
26,"Ea a devenit servitoarea regelui și s-a îngrijit de el, dar regele nu s-a culcat cu ea.",ok,,,0.8228597044944763,5.504347732686647,0.1792398322459444,0.2694905621914476,1.126705527305603,2.401855,0.058823529411764705,5.696,4.832,0.848314606741573,3.6170731890015304,0.0022606230340898037,3.61447537294589,21.445235145976767,27.547797481995076,31.188880287110806,31.188882661052048,9359.53515625,861.140625,77312,False,6.292690522968769e-05
27,"Tatăl tău însă nu mai este îngrijorat pentru măgărițe, ci este îngrijorat pentru voi.",ok,,,0.7923657298088074,4.734933670623949,0.19760139320181455,0.1984113874352562,0.5534388422966003,2.1590798,0.0,4.992,4.352,0.8717948717948718,2.961348998127505,0.0016432260163128376,2.959476622985676,23.90091352094896,29.06995749194175,32.04208006593399,32.04208244010806,9359.74609375,853.24072265625,69632,False,6.292690522968769e-05
28,Saul și-a dat seama că acesta era Samuel și s-a plecat cu fața la pământ și s-a închinat.,ok,,,0.8101062178611755,5.228187275976632,0.15358455367029306,0.15417461849625613,1.648296594619751,2.0752022,0.0,5.088,4.48,0.8805031446540881,3.1704708279576153,0.002059968886896968,3.1681460908148438,23.080299238907173,28.78240250889212,31.957402892876416,31.957405267981812,9359.8203125,855.14794921875,71680,True,6.292690522968769e-05
29,"18.000 de bărbați din Beniamin au căzut, toți aceștia fiind bărbați viteji.",ok,,,0.8303419947624207,6.575984801675295,0.034764984961797335,0.17117741628811609,1.0837070941925049,2.2877417,0.16666666666666666,5.408,4.608,0.8520710059171597,3.3844475341029465,0.0024541518650949,3.3816811211872846,24.43728301790543,30.337887702975422,33.763119051931426,33.76312142703682,9360.08203125,857.6328125,73728,False,6.292690522968769e-05
30,"Se înălța fum din nările lui, iar din gura lui ieșa un foc mistuitor.",ok,,,0.8289905190467834,5.131837098813497,0.24495667296218743,0.18029002113885653,2.906862258911133,2.379025,0.0,5.184,4.384,0.8456790123456791,2.9657372660003603,0.0020552189089357853,2.9633864080533385,22.03872216795571,27.569351757876575,30.542133283801377,30.542135658906773,9360.08984375,855.6787109375,70144,True,6.292690522968769e-05
31,"Eu am construit pentru tine o casă măreață, un loc unde să stai pe vecie.",ok,,,0.8470757007598877,5.260378805218772,0.03963943859223318,0.20663316753032027,1.050968050956726,2.6845617,0.0,5.152,4.512,0.8757763975155278,3.1732016219757497,0.00245177885517478,3.170411463128403,21.127428903011605,26.488863247213885,29.66281286906451,29.66281405603513,9360.1640625,855.27197265625,72192,True,6.292690522968769e-05
32,"Dar briza îl destrămă repede, dezvăluind iarăși zidurile aparent neatinse.",ok,,,0.802306592464447,6.224189557011729,0.16269044548226194,0.23068630730069525,1.537054419517517,2.103855,0.2,4.96,4.416,0.8903225806451613,2.940987959969789,0.0022689341567456722,2.938413889845833,22.490049990126863,27.356367636006325,30.326348318019882,30.326349504990503,9360.43359375,853.24169921875,70656,False,6.292690522968769e-05
33,"Cred că Marula, împotriva aparenților ale talentele ei ascunse, presupuse Maria Magdalena Angelos.",ok,,,0.8475381731987,6.0144659050262295,0.1457517629670717,0.18008456646672247,1.0162910223007202,1.9809288,0.23076923076923078,5.408,4.8,0.8875739644970413,3.525090548908338,0.003181968117132783,3.5215250819455832,21.98679908690974,27.264060862129554,30.79067353112623,30.790675905998796,9360.4453125,857.63232421875,76800,False,6.292690522968769e-05
34,Umblă zvonul tată că ducele de Silli va fi înscăunat prim sfetnic al regelui.,ok,,,0.8349493741989136,5.782094261680246,0.23445811249316345,0.19941859248837623,0.5463147759437561,1.9942331,0.07142857142857142,4.8,4.128,0.8600000000000001,2.8060914860107005,0.0022808059584349394,2.8034687358886003,22.90156758390367,28.2906423129607,31.112143788021058,31.112144976155832,9360.45703125,852.1494140625,66048,False,6.292690522968769e-05
35,Suntem amândoi atât de compromiși încât puterile noastre reunite nu fac nici cât puterea unui coglan oarecare.,ok,,,0.8506943583488464,5.916210034507238,0.13692143945093146,0.17166477520582663,0.7834486961364746,1.8575836,0.0,5.696,5.312,0.9325842696629214,3.457611442077905,0.0024256568867713213,3.454875899013132,24.12306361296214,30.790963232982904,34.26435391488485,34.264356289990246,9360.47265625,861.28173828125,84992,False,6.292690522968769e-05
36,"Dar calvarul nu încetase nici după ce Cosmas socotea că atinsese limanul, călăcând pe pământul bizantin.",ok,,,0.8274762630462646,5.521431131604061,0.1126820748754678,0.18727197969740378,0.9185889959335327,1.922225,0.0,5.536,5.045375,0.9113755419075145,3.2211033101193607,0.0017833281308412552,3.219058777205646,25.4272742040921,30.614517133915797,33.886073644971475,33.88607601891272,9360.6171875,858.39599609375,80726,False,6.292690522968769e-05
37,Se adresea Abdul Rahman fetei care încerca înspăimântată să-și ascundă cu mâinile goliciunea.,ok,,,0.8652979135513306,5.735453683426571,0.12204278236703418,0.16949516060800582,1.5342930555343628,1.8994057,0.0,4.768,4.64,0.9731543624161073,3.3773807152174413,0.002303364919498563,3.3747639020439237,24.991869285004213,29.994258834049106,33.37807591096498,33.378077099099755,9360.94921875,856.021484375,74240,False,6.292690522968769e-05
38,"Când săvârșise acest gest, Nereu s-o cotise că dăduse dovadă de o înaltă înțelepciune politică.",ok,,,0.8423859477043152,6.379169395778516,0.18974452616143658,0.2508624606768467,0.9918720126152039,1.8118258,0.2,4.64,4.16,0.8965517241379312,3.0102812650147825,0.002743855118751526,3.007082673953846,24.720993517898023,29.620945046190172,32.660190537106246,32.66019409918226,9365.1953125,850.48486328125,66560,False,6.292690522968769e-05
39,Mehmed fusese prevenit de șehabet din și de zaganos pașa asupra tulburărilor care se pregăteau.,ok,,,0.8579055070877075,6.250593077489989,0.3273155390527962,0.21530738278810166,0.5828375816345215,1.9024299,0.0,6.048,5.28,0.873015873015873,3.8039924760814756,0.002961130812764168,3.800649034092203,24.07434862293303,29.916630670893937,33.74385864287615,33.74386101705022,9365.2109375,864.99072265625,84480,False,6.292690522968769e-05
40,"Când crezi că ai să-mi poți procura primele date?"" ""- Mă voi strădui să le capăt cât mai repede.",ok,,,0.7852414846420288,6.168733148036938,0.19922846066863367,0.36381728272782143,1.1739352941513062,2.572508,0.15789473684210525,4.896,4.3946875,0.8976077410130718,3.1277113428805023,0.002657181117683649,3.1246136729605496,23.561417649965733,29.30826557194814,32.48208102909848,32.48208459094167,9365.2109375,852.9072265625,70315,False,6.292690522968769e-05
41,Câți dintre actualii locuitori ai orașului vor supraviețui măcelurii care avea să se abată asupra lor?,ok,,,0.7944482564926147,5.968395252536714,0.17147046975894945,0.20656582052793876,0.5473130941390991,1.8920846,0.0625,5.248,4.48,0.853658536585366,3.2523245960474014,0.002678553108125925,3.249386024894193,24.854160093003884,29.88263109885156,33.15656933700666,33.15657052397728,9256.3515625,856.0234375,71680,False,6.292690522968769e-05
42,Se apropia de osmanlâii care o trântiseră pe paradoseala de piatră și începuselă să-și lase în jos șalvarii.,ok,,,0.8422279357910156,6.121775825036076,0.17586840895107356,0.17911811920792667,0.9141221046447754,1.9705597,0.1111111111111111,5.28,4.736,0.8969696969696969,3.307004590984434,0.0026548069436103106,3.304035149049014,26.2580149830319,31.195156364003196,34.51849585189484,34.51849822700024,9256.3671875,857.1943359375,75776,False,6.292690522968769e-05
43,"Îndeopște sunt pașnici, dar câteodată îi lovește nebunia și se năpustesc asupra caravanelor.",ok,,,0.7808098196983337,5.8741712137956545,0.34318185029158876,0.23674144150824875,1.3291605710983276,1.8370075,0.0,5.472,5.12,0.935672514619883,3.3870750318747014,0.0024066600017249584,3.384305056883022,25.955070195021108,31.52101844898425,34.946203493047506,34.94620705489069,9256.6171875,858.07666015625,81920,False,6.292690522968769e-05
44,"Despre celelalte chestiuni politice vei trata cu fiul meu, sultanul, și cu sfetnicii săi.",ok,,,0.8399935960769653,5.928125965414504,0.30309463461242153,0.2336042379744034,0.9660645723342896,2.0204687,0.14285714285714285,5.376,4.7146875,0.8769880022321428,3.712141626048833,0.002601377898827195,3.7091472512111068,17.128401932073757,22.616714901058003,26.36734053888358,26.36734528793022,9256.62890625,857.42822265625,75435,False,6.292690522968769e-05
45,"Papa Nicolo al V-lea este prietenul Bizantzului, afirmă el, și nu ne va lăsa să pierim.",ok,,,0.8200971484184265,6.007206474382724,0.06509758283509158,0.15538915897051855,1.0734484195709229,2.2015738,0.1875,5.28,4.608,0.8727272727272726,4.851374265970662,0.0022250039037317038,4.848787136143073,29.276927930070087,37.44540597591549,42.31285393284634,42.31285511981696,8817.38671875,855.98876953125,73728,False,6.292690522968769e-05
46,"Dracula nu putea să uite anii grei în care fusese zălog la Adrianopole, împreună cu fratele său mai mic, Radu.",ok,,,0.8264967799186707,5.715843399378911,0.10372821996162296,0.1774200462432149,0.7593079209327698,1.9083471,0.2,5.696,5.109375,0.8970110603932585,4.513285347027704,0.0028507120441645384,4.509882539976388,25.20056012412533,30.9141992169898,35.43460718798451,35.434609561925754,9014.4296875,861.47314453125,81750,True,6.292690522968769e-05
47,"Foarte bun cunoscător al limbii și tradițiilor turcești, nu-i fusese greu să se dea drept un turc oarecare.",ok,,,0.8135707378387451,6.122265654078517,0.08408365074675299,0.26184382566847647,1.2461752891540527,2.1106336,0.3333333333333333,4.8,4.672,0.9733333333333333,3.1174126870464534,0.0022736829705536366,3.114801811054349,25.158076093066484,30.506970155984163,33.63201719406061,33.63201956800185,9010.7421875,855.55419921875,74752,False,6.292690522968769e-05
