sample_index,text,status,failure_case,error,speaker_similarity,mcd,stoi,log_f0_rmse,pesq,lsd,wer,ref_dur_sec,gen_dur_sec,dur_ratio,latency_sec,preprocessing_sec,synthesis_sec,asr_sec,metric_sec,backend_runtime_sec,total_wall_sec,peak_cpu_mem_mb,peak_gpu_mem_mb,output_samples,clipped,backend_load_sec
26,"Judecători, capitolul 14 Căsătoria lui Samson Samson s-a dus la timna și a văzut acolo o femeie dintre fetele filistenilor.",ok,,,0.5731006860733032,7.704843324129612,0.18480477764874803,0.3064660620255667,2.6149041652679443,3.27524,0.25,11.872,8.352,0.7035040431266847,8.811836489010602,0.004673219984397292,8.80689018999692,19.634027716936544,31.81485307100229,40.64537412801292,40.645375315099955,15399.13671875,5832.021484375,133632,True,9.142199996858835e-05
27,"5 Ei au ascultat cuvintele Domnului, s-au întors acasă și astfel n-au mai pornit împotriva lui Ieroboam, domnia lui Roboam peste Iuda.",ok,,,0.5810552835464478,7.748770570553977,0.21796351399257358,0.2774204447907305,1.7474702596664429,3.0213406,0.22727272727272727,12.8,8.064,0.63,10.084621578105725,0.006564591079950333,10.077656866051257,18.521244597039185,31.43464581097942,41.53826421604026,41.53826540405862,15403.58984375,5845.09033203125,129024,True,9.142199996858835e-05
28,"Nu spuneți lucrul acesta îngat și nu-l vestiți pe străzile așchelonului, ca nu cumva să se bucure fetele filistenilor, ca nu cumva să strige de bucurie fetele celor necircumciși.",ok,,,0.5448299646377563,7.953409664026847,0.2012930563487516,0.23156057226351426,2.3079257011413574,2.5982704,0.06896551724137931,11.52,10.112,0.8777777777777778,11.982950833975337,0.005284680053591728,11.977400199044496,23.341429633903317,39.407238066080026,51.42900654405821,51.429008917999454,15410.15625,5820.02197265625,161792,False,9.142199996858835e-05
29,"Voi însă nu vă opriți, ci continuați să-i urmăriți pe dușmanii voștri și să-i loviți din urmă până îi vezi nimicii.",ok,,,0.5597313642501831,6.482354353117404,0.35130858167438556,0.17908628382124295,1.7184654474258423,2.111073,0.047619047619047616,7.584,6.88,0.9071729957805907,9.027076484984718,0.004574674065224826,9.022232293966226,21.35185623902362,32.05851707002148,41.124414760037325,41.12441594700795,15414.63671875,5714.43798828125,110080,False,9.142199996858835e-05
30,"Iată, din cauza aceasta, strămoșii noștri au căzut loviți de sabie, iar fiii noștri, fetele noastre și soțiile noastre se află în captivitate.",ok,,,0.49960607290267944,6.554600280221714,0.0910759504542642,0.29942970213997505,0.5974693298339844,2.797016,0.0,11.136,9.888,0.8879310344827587,12.180333812022582,0.005327422986738384,12.174724999000318,20.32291562005412,35.65453702502418,47.84040128905326,47.84040247602388,15415.16015625,5812.87353515625,158208,True,9.142199996858835e-05
31,"În timp ce încă vorbea cu ei, iată că mesagerul a ajuns la el și a zis, Iată, acest dezastru vine de la Domnul, de ce să-l mai aștept pe Domnul?",ok,,,0.506393551826477,6.318035960629891,0.12119049164588935,0.21474904909764717,1.3733493089675903,3.017412,0.0,10.176,9.376,0.921383647798742,10.686130009940825,0.005313175963237882,10.680542567977682,22.48610339895822,35.897235748008825,46.601865106029436,46.60186629300006,15425.01171875,5784.955078125,150016,True,9.142199996858835e-05
32,"Autoritățile sesizate de Doge deschiseseră o anchetă, descoperind în Michele Steno pe autorul injurioaselor versuri.",ok,,,0.5959448218345642,8.787935959584631,0.24498916753857317,0.32626359977222374,1.0893142223358154,2.4176714,0.13333333333333333,8.032,9.056,1.1274900398406373,11.568398495903239,0.006380559992976487,11.56169499095995,17.875887925038114,29.77558991103433,41.3460828079842,41.346085181925446,15432.15234375,5729.021484375,144896,False,9.142199996858835e-05
33,"Mehmed, care se pregătea tocmai să încalece, îl așteptă stând cu piciorul stâng în scară.",ok,,,0.5390894412994385,6.754447892381512,0.1618919408105876,0.40282410697288495,1.0306295156478882,2.0690343,0.06666666666666667,4.768,5.344,1.1208053691275168,6.180838764994405,0.004937988007441163,6.175557647016831,19.136385628022254,27.570961738936603,33.78435038099997,33.78435275598895,15433.6484375,5642.83642578125,85504,True,9.142199996858835e-05
34,"Flota militară nu ne face deloc cinste."" Pe sectorul râului Licus, inspectat de Reșat Nuri, luptele se sfârșiseră.",ok,,,0.45811912417411804,7.390988267947893,0.20417065687592545,0.23839449052690137,1.1909105777740479,2.7930968,0.1111111111111111,6.944,8.288,1.1935483870967742,9.97097542998381,0.005575568997301161,9.965073353028856,19.37820099806413,30.916075153974816,40.91966932499781,40.919671698939055,15434.40234375,5703.37744140625,132608,True,9.142199996858835e-05
35,Popoarele mari și puternice sunt desemnate de providență să subjuge pe cele slabe decadente.,ok,,,0.5584364533424377,6.921896211877372,0.1509120781413653,0.24080638799056464,0.9699026942253113,2.0215976,0.0,6.336,6.816,1.0757575757575757,7.798700043000281,0.007266287109814584,7.791142867994495,16.462832634919323,26.14408269408159,33.97789837408345,33.97789956105407,15437.8046875,5684.34228515625,109056,True,9.142199996858835e-05
36,Regina va avea grijă să determine pe suveran a îndrepta spre Constantinopole trupele pe care Louis d'Orléans voia să le folosească spre a-și dura un regat în Italia.,ok,,,0.49401944875717163,7.101242142499498,0.18709577241722578,0.22752952825912276,1.005535364151001,2.2476144,0.21428571428571427,8.576,9.568,1.1156716417910446,10.3967097759014,0.005893765948712826,10.390493063954636,19.510132779949345,34.59580225602258,45.0426339750411,45.0426375370007,15443.25,5740.18896484375,153088,False,9.142199996858835e-05
37,"Frontul turcesc, adânc, aproape de 3.000, la care se adăugau rezervele plasate pe poziții potrivite spre a fi aruncate în luptă acolo unde va fi nevoie, vibra ca o fantastică orgă cu toate clapele apăsate în plin.",ok,,,0.514293372631073,7.640741351806679,0.19618447766681313,0.26947088460157487,1.2621909379959106,2.2810845,0.08108108108108109,13.248,15.04,1.1352657004830917,24.88467255991418,0.005545887048356235,24.878797790966928,23.38958896708209,51.68059934396297,76.57827642001212,76.57827879395336,15444.0703125,5866.0703125,240640,True,9.142199996858835e-05
38,"Rigas, comandantul Arsenalului, declarase că nu poate asigura făurirea tunurilor solicitate fiindcă nu dispunea de cantitățile de bronz necesare.",ok,,,0.5478451251983643,6.46315481552914,0.15367325401104673,0.20459629585573477,0.8459804058074951,2.0035474,0.10526315789473684,8.064,9.28,1.1507936507936507,10.653963631018996,0.004772952990606427,10.64894846896641,19.895368263009004,31.585215855040587,42.289543638937175,42.28954601299483,15448.609375,5724.376953125,148480,False,9.142199996858835e-05
39,"Într-un intrând al fortificațiilor, o mână de romei, să tot fi fost 10 sau 15, continuă să se bată, ținând piept unui întreg divizion de gardă.",ok,,,0.5439063310623169,7.31290162968798,0.09083779256748607,0.31724591246519696,0.6672208905220032,2.1536982,0.23076923076923078,8.736,9.92,1.1355311355311355,12.482441551983356,0.0048750609857961535,12.477249481948093,20.592391559039243,36.25990418798756,48.78900907305069,48.789010260021314,15447.9609375,5753.76708984375,158720,False,9.142199996858835e-05
40,"La apariția lui Malatesta, Fra Giovanni se ridica de pe scaunul în formă de X și, ținându-și mâinile împreunate în dreptul pieptului, înclină onctuos din cap. Avea privirea rece, obrazul pământiu, gura cărnoasă.",ok,,,0.6020643711090088,6.431735491950678,0.1602786052678871,0.2809307808410382,0.6411333084106445,2.2747588,0.12121212121212122,11.392,13.856,1.2162921348314608,18.108606189023703,0.005644433083944023,18.102718360023573,26.171681522973813,50.25759802700486,68.38008377398364,68.38008614792489,15448.76953125,5822.27490234375,221696,False,9.142199996858835e-05
41,"Totodată, erau siliți să îmbrățișeze religia mahomedană, fiind supuși operației circumciziunii.",ok,,,0.4863430857658386,6.791787105455383,0.0721786336447246,0.30326581751780096,1.0039821863174438,2.2668254,0.18181818181818182,5.472,6.72,1.2280701754385963,8.572515640058555,0.002627499052323401,8.569479709025472,18.588076625019312,27.9857016709866,36.58107286901213,36.58107524400111,15450.9609375,5659.48779296875,107520,False,9.142199996858835e-05
42,"În acest timp, Henry arunca priviri piezișe, bănuitoare asupra însuțitorului său.",ok,,,0.6197032928466797,7.08530100828237,0.30440198879535874,0.26012069001584665,0.7410137057304382,1.83007,0.09090909090909091,5.024,5.632,1.1210191082802548,8.449646533001214,0.005022286088205874,8.444302488001995,17.678880135063082,26.58599758800119,35.04714313801378,35.04714551300276,15451.359375,5652.17236328125,90112,False,9.142199996858835e-05
43,"Din adâncurile lor se ridica o răcoare ciudată, umedă, nesănătoasă, care contrasta cu zăpușeala de pe culmi.",ok,,,0.5408028364181519,6.585501025092958,0.1957941639386474,0.2264327661209281,0.9311110973358154,2.1670833,0.23529411764705882,6.528,7.136,1.093137254901961,8.990565769025125,0.006816299050115049,8.983396841096692,20.19300937501248,30.79041232599411,39.79355993098579,39.793562305974774,15451.97265625,5691.00341796875,114176,False,9.142199996858835e-05
44,"Pentru Charles, asemenea ascensiuni meteorice urmate de prăbușiri spectaculoase nu reprezentau o raritate.",ok,,,0.35061943531036377,7.143994310320515,0.15177181422263178,0.23510223154600426,0.3355209231376648,2.3866854,0.38461538461538464,5.28,6.304,1.1939393939393939,8.050640722969547,0.005021099001169205,8.045359604991972,19.731132377055474,27.442764021921903,35.531797333969735,35.53179970791098,15452.84765625,5652.91748046875,100864,False,9.142199996858835e-05
45,"După ce depăși bariera zidurilor și pătrunse într-o piață largă cu multe case împrejur, încercă o mare dezamăgire, dar și o mânie neputincioasă împotriva indolenței, a nepăsării de care rededuse dovadă.",ok,,,0.5669625997543335,7.2249183714591645,0.09541367719236953,0.23388502590502655,0.3729942739009857,2.2235405,0.0,11.264,14.624,1.2982954545454546,22.309419839992188,0.00849989301059395,22.300505577935837,26.11075988400262,50.36005029408261,72.70881019008812,72.7088125650771,15453.8125,5813.22314453125,233984,True,9.142199996858835e-05
46,"Întâmplător, observă la mâna unui bărbat înlănțuit alături de președintele senatului propriul său inel, care îi fusese furat în acea noapte de groază.",ok,,,0.5463010668754578,6.659358582535963,0.15297960355485307,0.2506085015366465,0.8378111720085144,1.8575072,0.13043478260869565,7.52,8.096,1.0765957446808512,10.22791702405084,0.005329798092134297,10.222209664992988,22.812154266051948,34.01113688701298,44.28277629800141,44.28277748497203,15457.6640625,5710.04296875,129536,False,9.142199996858835e-05
47,"""- Dacă va cădea Constantinopolele rușinea de pe obrazul creștinătății, nu se va șterge în veacul veacurilor."" Papa se răsuci pe călăcâie cu o vioiciune care îi dezmințeau vârsta înaintată.",ok,,,0.5573064088821411,6.9787922129581075,0.154480822839831,0.25146693780817364,0.8503322601318359,2.1111012,0.1,10.944,13.248,1.2105263157894735,19.47413141699508,0.00634137901943177,19.467478965059854,24.778787804068998,45.84053161193151,65.35316128795967,65.35316366294865,15458.640625,5810.85986328125,211968,True,9.142199996858835e-05
