sample_index,text,status,failure_case,error,speaker_similarity,mcd,stoi,log_f0_rmse,pesq,lsd,wer,ref_dur_sec,gen_dur_sec,dur_ratio,latency_sec,preprocessing_sec,synthesis_sec,asr_sec,metric_sec,backend_runtime_sec,total_wall_sec,peak_cpu_mem_mb,peak_gpu_mem_mb,output_samples,clipped,backend_load_sec
10,"Dacă cineva posedă în asemenea grad simțul clișelor, domnule Balsan, nu trebuie să-și numească producția roman, ci dicționar.",ok,,,0.9071357250213623,5.151002892718037,0.14582520914400376,0.3146520576397554,1.1093151569366455,2.1282983,0.05555555555555555,9.6,9.312,0.97,6.424007659079507,0.005479397950693965,6.4182124400977045,13.37833313900046,29.018051033839583,35.47708171978593,35.47708409396,8174.29296875,906.61376953125,148992,False,6.292690522968769e-05
11,"Considerând că găzduirea de locatare devenise adevărata ei meserie, le selecționa în urma expertizei, astfel că știa pe de rost cele șase porunci ale celui care ia chiriaș în gazdă.",ok,,,0.9139968156814575,5.775356582565504,0.1767571831881724,0.3734995575014644,1.2120757102966309,1.8261178,0.0,11.424,10.432,0.9131652661064427,10.730349875986576,0.0044749409426003695,10.725589982932433,15.834633658872917,26.138589049922302,36.90507801598869,36.905079202959314,8180.9765625,982.4326171875,166912,False,6.292690522968769e-05
12,"Cel mai mult mă descumpănea faptul că atunci când adolescentul cu pielea lui albă și netedă, cu părul lui bogat, cu picioarele lui lungi, cu pas golănesc și legănat trecuse pe lângă mine, îl dorisem.",ok,,,0.8650143146514893,7.431159390082553,0.16251617639191515,0.3496028150744995,-0.0022976077161729336,1.8216655,0.08571428571428572,12.672,10.687375,0.8433850220959596,10.750420025084168,0.0057845339179039,10.744342227000743,20.13666953286156,31.618584970012307,42.385576164815575,42.38557853992097,8182.24609375,979.06005859375,170998,False,6.292690522968769e-05
13,"Pentru că era de o origine modestă, pentru că era de o inteligență medie, pentru că venea cu autobuzul de la Charleroi, oraș minier dezafectat, îi făcu plăcere să descopere că le e superioară celor din Bruxelles, măcar ca față.",ok,,,0.8477311134338379,9.046195179520128,0.09496334349081165,0.3260348637308178,0.6236509680747986,1.9376284,0.75,13.792,8.224,0.5962877030162413,5.191690563922748,0.006341378903016448,5.185003679944202,22.52624844503589,36.04844574816525,41.28572988603264,41.28573344810866,8183.09765625,896.27880859375,131584,False,6.292690522968769e-05
14,"Autocarul trecea acum de porțile citadelei, aducând trupa melcilor verzi la teatrul municipal. Directorul urcăr în partea din față și le anunță, cu o mutră ursuză, că rezervările nu depășau o treime din sală.",ok,,,0.789854884147644,8.251948895296241,0.09559085926682172,0.351981584272343,0.575670599937439,1.7834189,0.6176470588235294,13.504,5.44,0.40284360189573465,4.49347046809271,0.01377982390113175,4.479137361980975,10.139858416980132,37.213629242032766,41.728544753976166,41.72854831605218,8151.97265625,872.05224609375,87040,False,6.292690522968769e-05
15,"Dar nu am așteptat să simt nevoia unei noi tunsori ca să revin la atelierul capilar unde am decis să profit și de alte îngrijiri pe care acesta le-a oferea, iar incidentul s-a produs din nou.",ok,,,0.869611918926239,6.227413508276732,0.15037346123532405,0.3911583908684355,1.5301928520202637,1.7984016,0.05555555555555555,11.008,10.144,0.9215116279069768,6.897784983040765,0.006398369092494249,6.891068417113274,16.583807996939868,25.21897042519413,32.14331297320314,32.1433153480757,8036.95703125,920.5400390625,162304,False,6.292690522968769e-05
16,"Eu m-am ridicat în locul tatălui meu David, m-am așezat pe tronul lui Israel, așa cum a promis Domnul, și am construit casa pentru numele Domnului Dumnezeului Israel.",ok,,,0.8551352620124817,6.58695221125322,0.1647953637303961,0.27975750906678215,1.1165378093719482,2.4592788,0.10714285714285714,12.224,9.856,0.806282722513089,6.6937186839058995,0.007211670046672225,6.686086707981303,13.234083100920543,18.970957688987255,25.681099131004885,25.681108630029485,7935.20703125,916.41552734375,157696,True,6.292690522968769e-05
17,"Domnia lui Iotam peste Iuda Iotam, fiul lui Uzia, a început să domnească peste Iuda în al doilea an al lui Pecah, fiul lui Remalia, regele lui Israel.",ok,,,0.8433520793914795,7.589735702653322,0.261866424424052,0.25347785499054715,1.263887882232666,3.0101902,0.2857142857142857,12.16,10.112,0.8315789473684211,6.533683471148834,0.005004475824534893,6.528373857028782,12.047300215112045,17.335922091966495,23.874605288961902,23.874606477096677,7936.13671875,916.46240234375,161792,True,6.292690522968769e-05
18,"El a umblat pe calea regilor lui Israel, făcând ce este rău înaintea ochilor Domnului, așa cum a făcut familia lui Ahab, căci soția lui era o fată a lui Ahab.",ok,,,0.7871654629707336,6.540311275341516,0.11661828386799075,0.2480887327194247,1.3798800706863403,2.768786,0.1935483870967742,11.488,10.069375,0.8765124477715879,6.600001395912841,0.005494832061231136,6.594225172884762,15.637088021961972,21.142461329931393,27.785986833041534,27.7859892079141,7937.04296875,913.85986328125,161110,True,6.292690522968769e-05
19,"El a trăit în toate păcatele pe care tatăl său le comisese înaintea lui și inima lui nu i-a fost devotată în întregime Domnului Dumnezeul său, cum fusese inima tatălui său, David.",ok,,,0.8471211194992065,6.057289652957639,0.1612068487263455,0.2161768522371469,1.4732978343963623,2.3338978,0.03125,11.616,11.168,0.9614325068870523,11.669804750010371,0.005205131135880947,11.663745949044824,18.597855241969228,31.490392002044246,43.204532974166796,43.20453416113742,7934.6796875,983.3779296875,178688,True,6.292690522968769e-05
20,"Îi va lua pe slujitorii voștri, pe slujitoarele voastre, pe cei mai buni dintre tinerii voștri și pe măgarii voștri și îi va folosi pentru lucrările lui.",ok,,,0.7829238176345825,5.766747120149894,0.17163799896040072,0.17068875383827656,2.363494873046875,2.1881342,0.0,10.144,9.28,0.9148264984227129,6.3147153470199555,0.00479788682423532,6.309599263826385,13.02512274403125,18.06045160582289,24.40226948983036,24.402271864004433,7933.12109375,912.00732421875,148480,False,6.292690522968769e-05
21,"Dar Sihon n-a avut încredere în Izrael, ca să-l lase să-i traverseze teritoriul, ci și-a mobilizat poporul și-a așezat tabăra la Iahaț și s-a luptat cu Izrael.",ok,,,0.8177684545516968,5.43480391504898,0.27493612515218363,0.1791631292370571,1.5067476034164429,1.9074211,0.18518518518518517,10.656,9.888,0.9279279279279279,6.657376565039158,0.004681529942899942,6.652398209087551,15.690395494922996,29.449212537147105,36.15411204099655,36.15411441610195,7933.828125,916.70947265625,158208,True,6.292690522968769e-05
22,"El i-a pus să locuiască în Halah, în Gozan, de-a lungul râului Habor și în cetățile Mezilor, cauzele desființării regatului lui Israel.",ok,,,0.8309985399246216,5.525911595400199,0.20062690184597284,0.22873692648670388,1.8255066871643066,3.1844904,0.045454545454545456,11.936,9.856,0.8257372654155496,11.47130571003072,0.005677676992490888,11.465341893024743,12.64591637882404,18.22366047813557,29.70420220703818,29.704204582143575,7934.72265625,986.19140625,157696,False,6.292690522968769e-05
23,"Pe la miezul nopții s-a trezit, a apucat porțile de la intrarea în cetate cu amândoi stâlpii, le-a smuls cu tot cu zăvor, le-a pus pe umeri și le-a dus pe vârful muntelui din fața Hebronului.",ok,,,0.8297934532165527,6.283994462716402,0.22333155183655365,0.22375438700790903,1.089907169342041,2.4820316,0.08333333333333333,12.864,10.336,0.8034825870646766,7.04457347211428,0.004463067045435309,7.039834950119257,19.338839570991695,29.05457480996847,36.114934644894674,36.11493702000007,7919.1171875,919.57275390625,165376,False,6.292690522968769e-05
24,"Elisei îi zisese femeii pe al cărui fiul înviase, Ridică-te și pleacă împreună cu familia ta și locuiește pe unde vei putea, pentru că Domnul a hotărât să vină o foamete de șapte ani peste țară și ea a și început.",ok,,,0.8259290456771851,7.171362178098265,0.15228709647717717,0.24944859704614472,0.9637326002120972,2.5632384,0.1951219512195122,14.272,10.656,0.7466367713004485,11.038198220077902,0.0046102930791676044,11.033316035056487,17.956525896908715,24.9187338729389,35.981706329854205,35.9817087049596,7915.27734375,988.69189453125,170496,True,6.292690522968769e-05
25,"Domitorii filistenilor s-au dus la ea, și i-au zis Amăgește-l și află de unde vine puterea lui cea mare și cum l-am putea învinge ca să-l putem lega și să-l umilim.",ok,,,0.8717394471168518,6.303494175085392,0.1370555853935856,0.22008011737097952,1.8011027574539185,2.7591996,0.03225806451612903,11.104,10.336,0.9308357348703171,10.413169339997694,0.004441695986315608,10.408478311030194,14.891223883023486,31.047758789965883,41.512385786976665,41.51238697394729,7894.96484375,976.59375,165376,True,6.292690522968769e-05
26,"Genealogiile cântăreților de la Casa Domnului Iată-i pe cei numiți de David responsabil să înalțe cântări în Casa Domnului, de când Chivotul a avut un loc de odihnă.",ok,,,0.848987877368927,8.876159730872205,0.19934933775849775,0.29651549176012637,1.7672475576400757,2.9903154,0.32142857142857145,12.896,9.109375,0.7063721308933002,5.736543331062421,0.004691030131652951,5.731573286000639,12.959081460023299,18.459403986111283,24.24781103222631,24.24781221919693,7895.58984375,906.6123046875,145750,True,6.292690522968769e-05
27,"Preotul Jehoiada a trimis căpeteniile peste sute care conduceau armata și le-a zis, Scoateți-o afară dintre rânduri și oricine o va urma să fie omorât cu sabia.",ok,,,0.7955795526504517,6.336064860003152,0.1308103719954172,0.23504872363047435,1.5735327005386353,2.723337,0.0,12.16,9.44,0.7763157894736842,6.751971269957721,0.0041519938968122005,6.747537884861231,22.2051272559911,52.518544669030234,59.32971717789769,59.32971955300309,7896.5625,915.6806640625,151040,True,6.292690522968769e-05
28,"Meremot, fiul lui Uria, fiul lui Hacoț, a restaurat următoarea parte a zidului, iar Mesulam, fiul lui Berechia, fiul lui Meshezabel, pe următoarea.",ok,,,0.8527295589447021,7.1420746451179005,0.17623132938864486,0.3008645123894372,1.3634058237075806,2.7098966,0.2608695652173913,12.352,10.752,0.8704663212435233,13.248119381954893,0.00730903004296124,13.24044585088268,24.488240821054205,61.083625426050276,74.36517922603525,74.3651815999765,7892.98828125,980.8486328125,172032,True,6.292690522968769e-05
29,"Ionatan l-a vorbit de bine pe David tatălui său Saul zicându-i, Să nu păcătuiască regele împotriva slujitorului său David, pentru că el n-a păcătuit împotriva ta, ci din potrivă.",ok,,,0.8407022356987,5.6593704889917325,0.16810505377151275,0.20781093324011796,1.9498240947723389,2.5168169,0.0,11.296,10.2286875,0.9055141200424929,12.305424361024052,0.0055921918246895075,12.29955671587959,29.893817855976522,66.5596723810304,78.89190720301121,78.89190957718529,7893.80859375,979.416015625,163659,True,6.292690522968769e-05
30,"De aceea, dăm înțelepciune și cunoștință ca să pot conduce poporul acesta, căci cine este în stare să judece acest popor al tău atât de numeros?",ok,,,0.8394918441772461,6.074180923522514,0.21530136612156436,0.282114937349188,1.9422504901885986,2.5937433,0.0,10.464,9.376,0.8960244648318042,7.105763440951705,0.05053749890066683,7.054756958037615,24.07769087702036,51.86082699894905,58.98430616897531,58.98431091802195,7894.32421875,914.1025390625,150016,True,6.292690522968769e-05
31,"O femeie, două femei de fiecare bărbat, pradă de stofă colorată pentru Sisera, pradă de stofă colorată brodată, câte două stofe colorate brodate pentru gâtul prădătorului.",ok,,,0.7269450426101685,6.553692733782402,0.28987416709980385,0.21835760917069705,0.9757137298583984,2.5586035,0.2692307692307692,12.576,9.184,0.7302798982188294,6.519657874014229,0.010147867957130075,6.509088513907045,31.48430826701224,52.90008170809597,59.46539014694281,59.46539370901883,7895.23046875,908.63037109375,146944,True,6.292690522968769e-05
32,Voi reuși oare să-i fac a înțelege cât de indispensabilă este prezența unui bizans independent la fruntariile de sud-est ale Europei?,ok,,,0.799410879611969,6.155932106340698,0.1160737604956533,0.18104113270811065,0.3174169957637787,2.1988735,0.047619047619047616,10.624,9.472,0.8915662650602408,6.8623202801682055,0.008955817203968763,6.853013022104278,23.98704395093955,46.4734762320295,53.34409693907946,53.344099313020706,7896.484375,916.38134765625,151552,True,6.292690522968769e-05
33,"Vizirul armatei părăsi euforic cortul imperial. Calil nu mai asculta, în demnul leisterice la militarilor, angajamentele lor grandilocvente de a-și dărui viața pentru sultan, pentru imperiu.",ok,,,0.8641030192375183,6.159386880687126,0.18106527787884671,0.17415503268819596,1.1389268636703491,2.091445,0.3076923076923077,10.752,10.197375,0.9484165736607142,7.012160134036094,0.010642973007634282,7.001113479025662,32.450217412086204,51.34140504710376,58.35675189900212,58.35675427317619,7897.71484375,916.83740234375,163158,True,6.292690522968769e-05
34,"Turcii care reușeau să se urce pe ziduri, angajau înverșunate lupte corp la corp cu creștinii, ori urneau cu niște cărlige zdravene, butoaiele și lăzile cu pământ ce ținau loc de crănelă.",ok,,,0.8512926697731018,5.7569784342034716,0.3250796735787325,0.23371319131758353,1.408506155014038,1.7736788,0.0625,10.976,10.176,0.9271137026239067,7.191538868006319,0.00642448989674449,7.1847854948136955,37.78458127682097,59.52114108717069,66.73405257402919,66.73405494913459,7898.21484375,919.5732421875,162816,False,6.292690522968769e-05
35,"După ce se înapoie acasă și povesti soției sale Grozevia, bău jumătate din sticla cu rachet dăruită de Calinicos și se culcă, încercând să-și îngroape în somn supărarea și spaimă.",ok,,,0.8466432690620422,6.077212507770863,0.22522863042988112,0.18203012808799873,1.1426966190338135,1.9152222,0.06666666666666667,11.072,10.272,0.9277456647398845,10.923109499970451,0.009366624057292938,10.913300012936816,31.957381520885974,57.76828835089691,68.74385640397668,68.74385877791792,7899.625,976.833984375,164352,False,6.292690522968769e-05
36,"Asemenea soarelui care, înainte de a apune, învăpăiaze cerul și pământul cu strălucirea lui sângerie, ducesa ardea pe rugul unei iubiri mai aprinse decât niște flăcări reale.",ok,,,0.8660911321640015,7.133105697581953,0.17038704626130305,0.23499860738748055,0.31220385432243347,2.1788766,0.37037037037037035,11.296,9.312,0.8243626062322946,7.2504183480050415,0.01829038397409022,7.230291208950803,36.26252218685113,57.44579701498151,64.70748879411258,64.70749235502444,7901.21484375,909.03759765625,148992,False,6.292690522968769e-05
37,"Schija unei ghiulele de marmură, care se sfărâmă în zeci de bucăți, lovi în plin pe Justinianii în regiunea dreapta a pieptului, spărgându-i platoșa, fracturându-i coastele, pătrunzând în plămân.",ok,,,0.8267834186553955,5.828973314644211,0.10564573560061466,0.17740829136865294,1.3479100465774536,2.1439981,0.27586206896551724,10.464,9.728,0.929663608562691,6.967844096943736,0.006358000915497541,6.961074101971462,37.7706696621608,56.80466951103881,63.8118109209463,63.81181448302232,7902.05078125,914.26953125,155648,False,6.292690522968769e-05
38,"Azizi suspină sufocat de fericire când servitorii îi puse rătur banul, prinzând în dreptul frunții rozeta cu diamante, suport al penelor albe, vaporoase, cu vârfuri ușor curbate, gătea la cea mai de preț a păsărilor paradisului.",ok,,,0.8403780460357666,7.238063271902484,0.18381668201407078,0.25545107539960876,0.6468157768249512,2.0992777,0.3611111111111111,14.592,10.8046875,0.740452816611842,11.976964459056035,0.011761411093175411,11.964755435008556,62.69287757901475,110.13595546479337,122.15103824599646,122.15104062086903,7903.0546875,979.900390625,172875,False,6.292690522968769e-05
39,"În miez de noapte chemă în cortul său pe tânărul Ismail Hamza Iskanderoglu, emir de Sinope și de Costamboli, căsătorit cu una din fiicele sultanului Murad.",ok,,,0.8648491501808167,6.333026554191933,0.13516056691721198,0.2094984811416112,0.7207285761833191,2.3422322,0.038461538461538464,10.016,9.312,0.9297124600638977,7.4176153659354895,0.015519220847636461,7.4003246910870075,40.4090452787932,66.21866982406937,73.67162878788076,73.6716335369274,7881.52734375,912.9873046875,148992,False,6.292690522968769e-05
40,"Moartea, care l-aștepta la capătul unui drum plin de suferințe, îl făcu să se gândească și la alți semenei lui, cunoscuți sau necunoscuți, care fără să vi fost condamnați la moarte, trebuiau să moară, fiindcă așa cereau legile războiului.",ok,,,0.8197913765907288,6.588783858212872,0.2012345645511211,0.20624441176813615,1.2028614282608032,2.0824752,0.8974358974358975,13.056,10.826,0.8291973039215688,11.405979180010036,0.011703233001753688,11.393783217063174,15.484922242816538,40.46528063900769,51.92358539393172,51.923588956007734,7883.453125,980.29150390625,173216,False,6.292690522968769e-05
41,"Ofițerii, marinarii, încremeniră în poziție de trepți, în vreme ce Mehmed, urmat de generali și de un escadron de gardă, își făcu o spectaculoasă intrare în galopul cailor.",ok,,,0.8606622219085693,6.008115352880696,0.17602854935247914,0.15763746741215603,1.3937257528305054,2.0554566,0.03571428571428571,10.624,9.792,0.9216867469879517,6.859816261101514,0.006601396948099136,6.852926349034533,29.472444469109178,49.51317764702253,56.38151279697195,56.38151517207734,7883.6875,916.525390625,156672,False,6.292690522968769e-05
42,"De la o vreme, Acacios începuse să se îngrașe, minunându-și frații într-un domnul care nu se puteau domini cum reușea el să se rotunjească de pe urma nemicului regim alimentar.",ok,,,0.796026885509491,6.704080708420047,0.1584453548173224,0.3803758094912573,0.6055670380592346,1.845896,0.06666666666666667,10.336,9.408,0.9102167182662538,6.914390584919602,0.009391556028276682,6.904527669074014,33.39035617210902,56.43308799783699,63.3566445519682,63.35664692684077,7884.7109375,913.6201171875,150528,False,6.292690522968769e-05
43,"Îndată, după transferare, Mustafa Bakr, aga palatului, Sarai, Agasi, îi deduse instrucțiunea mânunțită asupra viitoarelor, sale atribuțiuni.",ok,,,0.859822154045105,6.8548939991779,0.12817907295108436,0.31934732151627604,1.0864766836166382,2.6986732,0.23529411764705882,9.856,9.248,0.9383116883116882,6.41085948003456,0.010160927893593907,6.400243815034628,32.052731348900124,53.0260556100402,59.44145295699127,59.441455332096666,7885.7265625,909.81591796875,147968,False,6.292690522968769e-05
44,"A doua zi de dimineață slujitorii veni să-i aducă micul dejun și veșmintele de gală, îl găsiră îmbrăcat, întins pe pat, cu fața în sus, cu ochii deschiși fixați în gol și rostind vorbe neînțelese.",ok,,,0.8400485515594482,6.042157777304819,0.09581247832966908,0.2202418405699567,1.012384295463562,2.1076627,0.0,10.752,10.144,0.9434523809523809,7.076727977022529,0.009345252066850662,7.0657786801457405,34.451439425116405,53.267925596097484,60.39073037914932,60.39073275402188,7882.4921875,916.603515625,162304,False,6.292690522968769e-05
45,"Spre bucuria romeilor de pe ziduri și spre mânia turcilor, capitanul Cristafis izbuti să se furiceze până în dreptul portului de pe malul stâng al cornului de aur rămas în mâinile bizantinilor.",ok,,,0.8302549719810486,6.6219372857435586,0.15490271073159612,0.23284339207497257,0.808808445930481,2.1195955,0.03125,10.912,10.56,0.967741935483871,11.401333269197494,0.008190006949007511,11.392771636135876,32.658042709110305,58.534950455185026,69.95186705910601,69.9518694342114,7882.234375,982.68505859375,168960,True,6.292690522968769e-05
46,"Scânteierile săbilor mânuite cu furie, urletele încrâncenate ale luptătorilor, zgomotul iataganelor, al buzduganelor, al lângilor lovită de platoșe și de scuturi se împleteau într-o măreață sinfonie a morții.",ok,,,0.7777661085128784,8.990552966535626,0.0834984314588119,0.304128111357313,0.566436767578125,1.8092967,0.8214285714285714,12.704,8.277375,0.651556596347607,5.35911079403013,0.014157386031001806,5.344465427100658,30.740062420023605,49.50439517595805,54.87569837202318,54.87570074596442,7884.09765625,895.537109375,132438,False,6.292690522968769e-05
47,"Câteva zile mai târziu, 500 de călăreți francezi, avantgarda corpului expediționar aliat, luaseră cu asalt Rahova, localitate fortificată, apărată de o garnizoană turcă ceva mai puternică.",ok,,,0.7941446900367737,8.072316619500183,0.1995959329494109,0.2186662784468916,0.7288145422935486,2.1910186,0.4230769230769231,11.904,8.928,0.7500000000000001,5.712473163148388,0.007642660988494754,5.704500430962071,34.5488860278856,50.86274553905241,56.6211637170054,56.6211660921108,7884.6171875,903.18603515625,142848,False,6.292690522968769e-05
