sample_index,text,status,failure_case,error,speaker_similarity,mcd,stoi,log_f0_rmse,pesq,lsd,wer,ref_dur_sec,gen_dur_sec,dur_ratio,latency_sec,preprocessing_sec,synthesis_sec,asr_sec,metric_sec,backend_runtime_sec,total_wall_sec,peak_cpu_mem_mb,peak_gpu_mem_mb,output_samples,clipped,backend_load_sec
22,"Apoi i-a zis regelui, așadar este adevărat ce am auzit în țara mea cu privire la faptele tale și la înțelepciunea ta.",ok,,,0.588407940864563,6.49813926697117,0.131420399697381,0.232973606410218,2.18652439117432,2.1575196,0.136363636363636,9.376,8.288,0.883959044368601,9.3050986219896,0.0070133910048753,9.29770529398229,23.4943422249053,35.907967767911,45.2559208589373,45.2559232339263,16593.8125,5776.63037109375,132608,True,7.71749764680862E-05
23,"Atunci, unul dintre bărbații a zis, Tatăl tău a pus poporul sub un jurământ sever zicând, Blestemat să fie omul care va îndrăzni să mănânce astăzi.",ok,,,0.716753222942352,5.97160019503998,0.319329306108671,0.182823310325399,1.44089889526367,2.0345194,0.0769230769230769,9.632,9.216,0.956810631229236,10.4670597789809,0.00542121892794967,10.4612942419481,24.0169627680443,39.1592202309985,49.6668821669882,49.6668833550066,16601.328125,5788.478515625,147456,False,7.71749764680862E-05
24,23 Au pus mâna pe ea în momentul în care trecea prin locul pe unde intră cai în curtea palatului regelui și a fost omorâtă acolo.,ok,,,0.615648536682129,8.00285370867704,0.142142558217153,0.282538281042352,0.334267377853394,2.1723137,0.230769230769231,8.416,9.248,1.09885931558935,11.7118162349798,0.00664057896938175,11.7048633960076,23.5377084210049,38.3067268979503,50.0222332669655,50.0222356419545,16638.375,5771.18505859375,147968,True,7.71749764680862E-05
25,"David și tot Israelul au înaintat spre Ierusalim, adică Iebus, împotriva iebusiților care locuiau acolo.",ok,,,0.618371872901917,6.82988994606569,0.183130766382899,0.306537565617304,1.91626608371735,2.7553074,0.0666666666666667,8.96,7.872,0.878571428571428,11.7548998540733,0.00260375300422311,11.7519897769671,21.3067779539851,34.4795879749581,46.2389865139267,46.238988889032,16534.046875,5776.74951171875,125952,True,7.71749764680862E-05
26,"Slujitorii mei vor lucra împreună cu slujitorii tăi, iar eu îți voi plăti pentru munca slujitorilor tăi ceea ce-mi vei cere, căci știi că nimeni dintre noi nu este un slujitor.",ok,,,0.629423744678497,9.58047967854592,0.20448111638563,0.268192275383193,1.14432239532471,2.6461134,0.433870967741936,10.08,9.856,0.977777777777778,14.4987126139458,0.00638649601023644,14.4920114829438,25.303687965963,43.0724551529856,57.5857929500053,57.5857953249943,16448.25390625,5794.66357421875,157696,True,7.71749764680862E-05
27,"Ascultă rugăciunea pe care eu, slujitorul tău, o rostesc înaintea ta zi și noapte, cu privire la fiii lui Israel, slujitorii tăi.",ok,,,0.678212313652039,6.76020944594728,0.212659059033576,0.246564172395092,1.08046793937683,2.597127,0.0909090909090909,9.6,10.24,1.06666666666667,11.6242871640716,0.00754055299330503,11.6163927949965,22.9455286189914,38.6932339820778,50.3990721519804,50.3990745270858,16265.05859375,5779.67822265625,163840,False,7.71749764680862E-05
28,"Acum, predați-i pe bărbații aceia, pe acei oameni de nimic, care sunt în Ghiva, ca să-i omorâm și să nimicim astfel răul din Israel.",ok,,,0.639324197769165,6.87170852552753,0.147575276000877,0.190719438889828,1.92523968219757,2.2372248,0.125,9.504,8.384,0.882154882154882,10.1737036400009,0.00810808397363871,10.1652405529749,22.11266019498,37.4356641650666,47.6490509910509,47.6490521780215,16266.1953125,5778.87646484375,134144,False,7.71749764680862E-05
29,"Au luat oalele, lopețile, mucarnițele, vasele pentru tămâie și toate uneltele de bronz cu care preoții făceau slujba.",ok,,,0.698670563697815,6.70809838396462,0.141162896146151,0.254358786223568,1.26488828659058,2.8702352,0,9.728,8.416,0.865131578947369,11.5253326880047,0.00737195601686835,11.517587919021,21.5045052489731,36.8511626439868,48.3897764879512,48.3897788629402,16266.78515625,5794.3291015625,134656,True,7.71749764680862E-05
30,"Osemintele lui Iosif, pe care fiii lui Israel le aduseseră din Egipt, au fost înmormântate la Shechem, pe terenul cumpărat de Iacov de la Hamoriți.",ok,,,0.688952565193176,5.54960476250068,0.326319146620827,0.229717261929844,1.52005290985107,1.7012324,0.16,9.088,9.088,1,11.4585873330943,0.00857350591104478,11.4497502460144,22.6901222059969,39.2619075840339,50.7417226849357,50.7417250600411,16282.35546875,5770.998046875,145408,True,7.71749764680862E-05
31,"De asemenea, i-a alungat pe cei ce ardeau tămâie lui Baal, soarelui, lunii, stelelor și întregii armate a cerurilor.",ok,,,0.49606330037117,6.53386610046743,0.18710916597364,0.225519509926278,1.839839220047,2.6741395,0.105263157894737,8.928,8.672,0.971326164874552,10.9385717309779,0.00667738495394588,10.9315049109282,22.2505664799828,36.8475045670057,47.8759158579633,47.8759182329522,16313.8046875,5772.20654296875,138752,True,7.71749764680862E-05
32,Dădură simultan drumul la blocurile de piatră strivind sub greutatea lor și pe generalul bizantin și pe turcii care îl împresuraseră fără a-l putea înfrânge.,ok,,,0.687561597824097,6.64454050855205,0.245096067852503,0.182843963037668,1.11754333972931,1.9571751,0.12,9.184,9.568,1.0418118466899,12.7183049790328,0.00636631203815341,12.7116382800741,24.1885955450125,40.5100157930283,53.2561487499625,53.2561511249514,16315.03515625,5779.2001953125,153088,True,7.71749764680862E-05
33,"În primii ani după căsătorie se iubiseră cu pasiune, dar vârstea le potolise treptate la anurile, făcându-i să-și piardă nu numai ingenuitatea tineriții, ci și iluziile.",ok,,,0.62501088142395,7.22689517675998,0.107082645867478,0.295207217563355,0.402760565280914,2.5478542,0.123846153846154,9.664,12,1.24172185430464,15.6928282770095,0.0835112429922447,15.6089335359866,29.4574025430484,48.3307426589308,64.0488889579428,64.0488925200189,16329.74609375,5789.88427734375,192000,True,7.71749764680862E-05
34,"În timpul cederii sale la Delhi, acesta putuse să-și dea seama însă de adevăratele motive ale reținerii sultanului de a interveni pe calea armelor împotriva lui Mehmed.",ok,,,0.593105521202087,7.03343757001966,0.233256555976421,0.319986002391677,0.784412264823914,1.9723265,0.111111111111111,9.6,10.176,1.06,11.0020365709206,0.00304067903198302,10.998639700003,26.1644947859459,41.9713372740662,52.9769452480832,52.9769464359852,16383.41796875,5780.498046875,162816,False,7.71749764680862E-05
35,"Bărbații de stat, din ambele tabere, se întrebau dacă pacea aceasta, dorită de toată lumea, va avea o lungă durată sau se va reduce la un simplu și precar armistițiu.",ok,,,0.403796494007111,7.20347096432877,0.132407033156189,0.329976724241054,0.420402973890305,2.0701976,0,8.992,10.816,1.20284697508897,14.6124513710383,0.0807662010192871,14.5312696150504,26.1222862100694,43.0348521199776,57.6946732689394,57.694675642997,16420.48046875,5772.08544921875,173056,False,7.71749764680862E-05
36,"În vreme ce cortegiul șerpuia pe lângă ziduri, preoții și mulțimea binecuvântau pe soldații de pe Metereze și implorau pe Sfânta Pecioară să izbăvească orașul de urgia păgânilor.",ok,,,0.421054422855377,7.77261515827953,0.240155494995385,0.212880353807026,0.927910923957825,2.236477,0.144285714285714,9.6,11.712,1.22,15.9450479729567,0.00791217805817723,15.9368413429474,30.9096530389506,48.7090822940227,64.6905186900403,64.6905198779423,16311.8125,5788.81298828125,187392,True,7.71749764680862E-05
37,"Lumea se scurgea în susul și în josul străzii, fără a arunca cel puțin o privire asupra mărfurilor, o rânduite în toate chipurile pe taraba din fața prăbăliei.",ok,,,0.613901872158051,6.50628201854183,0.19621834078447,0.27125566378618,0.554536759853363,1.9786524,0.122857142857143,9.312,11.68,1.25429553264605,15.1876503839158,0.082581585040316,15.104789783014,27.167103427113,45.1699982070131,60.4500930920476,60.4500954659889,16316.375,5785.544921875,186880,True,7.71749764680862E-05
38,"Murad ordonase atunci armatelor sale să ia cu asalt Constantinopolele acțiune de mare amploare, pe care nici unul dintre înaintașii săi nu izbutiseră să o ducă la capăt.",ok,,,0.61714768409729,7.24217368769045,0.259402263742931,0.257550691974875,0.742065489292145,1.9513203,0.408571428571429,8.864,9.632,1.08664259927798,13.3908425490372,0.00737195706460625,13.3830942180939,25.857655648957,44.491896940046,57.8939476180822,57.8939499920234,16336.22265625,5772.52685546875,154112,False,7.71749764680862E-05
39,"Supliciul descăpățânării cu securea, hotărât de legea criminalilor de rând, să-i se aplice și lui Orcan, înainte de apusul soarelui să fie judecat și executat.",ok,,,0.693716988563538,6.93452470664155,0.106116807075777,0.254092510439345,0.79367607831955,2.4424996,0.16,9.248,11.232,1.21453287197232,14.6467038389528,0.0790303660323843,14.5672911630245,25.8016565619037,43.5971997790039,58.2665217160247,58.266524089966,16364.4921875,5777.3564453125,179712,True,7.71749764680862E-05
40,Ambasadorului se recomanda să dea dovadă de tact în negocierile cu turcii și să raporteze secretarului de stat pentru afacerile externe dificultățile evite în cursul discuțiilor.,ok,,,0.598309216499329,7.21623051769822,0.112348334095204,0.249477774904383,0.781897723674774,2.0571806,0.0769230769230769,9.472,9.76,1.03040540540541,13.5174908390036,0.00328763807192445,13.5138066419167,24.9179550029803,42.5868523049867,56.1559515880654,56.1559539630543,16370.44921875,5776.91162109375,156160,True,7.71749764680862E-05
41,"Fiindcă nu avea la îndemână o lance, făcut din sticlă armă și cu o forță înzecită de credința ai creștinească, îl trăzni pe demon înțeastă.",ok,,,0.676440472602844,6.76347393773097,0.153458521141048,0.325513243292791,0.825088918209076,2.5028877,0.12,9.344,11.168,1.19520547945205,14.7677112580277,0.0830173239810392,14.6843211199157,24.0149134850362,39.5357468569418,54.3481244059512,54.3481267810566,16399.12109375,5787.4072265625,178688,False,7.71749764680862E-05
42,Ajunse la fereastră fără să se împiedice de masa mare și lungă pe care o știa în mijlocul încăperii și nici de lăzile frumos sculptate ori înduite de-a lungul pereților.,ok,,,0.742833421230316,6.90838902336027,0.166117495435458,0.267813052822022,0.610031664371491,2.0067165,0.0333333333333333,9.024,10.016,1.10992907801418,15.8658656320767,0.00330425996799022,15.8621921200538,27.128155181068,43.4838718280662,59.3584083239548,59.3584106990602,16413.53125,5773.6484375,160256,False,7.71749764680862E-05
43,"În următoarele 24 de ore, bombardamentele provocare stricăciuni mai mari zidurilor decât în tot cursul celor șapte săptămâni care se scursesele de la începutul asediului.",ok,,,0.499582766294479,6.9368536260968,0.142065677466171,0.243229087795257,0.922808110713959,2.0080266,0.04,9.408,9.792,1.04081632653061,12.7432620609179,0.00833841995336115,12.7346481869463,25.2845890310127,39.9391076890752,52.715966828051,52.7159692019923,16335.42578125,5785.87548828125,156672,True,7.71749764680862E-05
44,"Voi transmite de-ndată ordinul înălțimii tale comandanților de mari unități, zise Zaganos Pașa, manifestându-și adeziunea de plină față de hotărârea sultanului.",ok,,,0.615019798278809,7.23022589205922,0.155311091338954,0.253499229278115,0.737295210361481,2.4034307,0.122857142857143,9.44,11.072,1.1728813559322,11.6125934290467,0.0086993599543348,11.6035580630414,25.1721753010061,40.3463818680029,52.0050580389798,52.0050592260668,16241.26171875,5792.4482421875,177152,False,7.71749764680862E-05
45,"Plin de sânge, de praf, de sudoare, Bayazid emana un miros acro de țap, acoperind până și miresmele răspândite din potpuriurile de argint.",ok,,,0.622993288040161,6.65869927264502,0.201863357655588,0.228992912654142,1.00707697868347,2.610177,0.317826086956522,8.928,10.528,1.17921146953405,13.1244203500682,0.00357140391133726,13.120477321092,23.1891190049937,37.9249595230212,51.0895747869508,51.0895771610085,16241.9296875,5774.486328125,168448,False,7.71749764680862E-05
46,Se uită la soarele care a început să se apună și se rugă de Allah ca noaptea să se lase mai repede spre a acoperi vederii gheaurilor buluciți pe ziduri în rușinea de pe obrazul marinei otomane.,ok,,,0.611163306236267,7.26451223295423,0.22594500765904,0.271021837328687,0.739435732364655,1.8655964,0.196216216216216,9.376,9.408,1.00341296928328,11.8776217349805,0.0125165350036696,11.8646848959615,26.2977076659445,39.4027429419803,51.2994612390175,51.2994636129588,16072.1796875,5782.75537109375,150528,False,7.71749764680862E-05
47,"Într-o noapte fără lună, își luase nevasta și progenitura, redusă pe atunci la șapte copii din 11 și ferindu-se de caraule, pornise spre Constantinopole.",ok,,,0.691323335170746,6.75507630674021,0.161889280577227,0.265679434279903,0.602774202823639,2.6730285,0.0416666666666667,8.8,9.952,1.13090909090909,10.6202181410044,0.00871716998517513,10.6111519050319,25.6071147980401,38.0372652070364,48.6974336770363,48.6974360509776,15946.37890625,5771.60498046875,159232,False,7.71749764680862E-05
