sample_index,text,status,failure_case,error,speaker_similarity,mcd,stoi,log_f0_rmse,pesq,lsd,wer,ref_dur_sec,gen_dur_sec,dur_ratio,latency_sec,preprocessing_sec,synthesis_sec,asr_sec,metric_sec,backend_runtime_sec,total_wall_sec,peak_cpu_mem_mb,peak_gpu_mem_mb,output_samples,clipped,backend_load_sec
11,"""- Da."" ""- Dar mai repede, vă rog, când mi se lasă albușurile."" Apucă ceanta de voia și-l trase pe Baltazar înăuntru.",ok,,,0.447106955051422,6.27246367702897,0.300080533110174,0.330127646479766,1.18745088577271,1.8919948,0.318181818181818,7.68,7.808,1.01666666666667,6.36911751306616,0.0026488701114431,6.36617300403304,13.1085936190793,19.0374180909712,25.4378732460318,25.4378756210208,15250.3046875,5736.5634765625,124928,False,7.71749764680862E-05
12,"Prințul Leocadio îi permisese să capete un rol într-un serial franco-germano-italian, cel al unui miliardar inteligent.",ok,,,0.488026835918427,7.00427260372041,0.176714500673992,0.261545605353356,1.0364887714386,1.6298685,0.1875,7.456,7.36,0.987124463519313,5.96363734698389,0.00257525709457696,5.96076645096764,11.6773868590826,17.1122166350251,23.1146704370622,23.1146728120511,15250.93359375,5726.50537109375,117760,False,7.71749764680862E-05
13,"Atunci când fixa butonul de reglare la 20 de grade, îl descoperea după ce suferise câteva ore bune pus la 30 de grade.",ok,,,0.568282134532928,6.79298281588944,0.0762871316176213,0.349543848261144,0.807356297969818,1.8283199,0.0434782608695652,7.552,7.392,0.978813559322034,6.39404372603167,0.00280796806327999,6.39093774498906,12.1694889980135,18.2696755429497,24.6709214410512,24.6709238160402,15251.28125,5737.091796875,118272,False,7.71749764680862E-05
14,"Odile nu simți nevoia să-l chime din nou pe meșter, căci pricepuse cine era la originea acestor disfuncționalități.",ok,,,0.341059951782227,6.7544610005997,0.112533397261233,0.310658441381451,0.596747100353241,1.7929596,0.0555555555555556,6.848,6.272,0.91588785046729,5.01938696100842,0.00226655905134976,5.01686631899793,11.2749129410367,16.82398963999,21.8690959300147,21.8690983050037,15254.1328125,5715.51318359375,100352,False,7.71749764680862E-05
15,"Cu toate astea, niciuna din acele tare nu justifica o suspendare imediată a relației lor.",ok,,,0.416774232387543,7.22246124399476,0.168099522209954,0.535032871761743,1.42621493339539,2.1927686,0,7.072,6.4,0.904977375565611,5.91736463608686,0.00614547391887754,5.91089977801312,10.0108485840028,15.4093196189497,21.366541974945,21.366543162032,15259.53515625,5717.9755859375,102400,False,7.71749764680862E-05
16,"În timp ce stătea la băut împreună cu regii în tabără și le-a spus slujitorilor săi, Pregătiți-vă!",ok,,,0.595308244228363,7.21076953800006,0.180119430752928,0.261693346109458,2.19230580329895,2.6857243,0,7.392,5.76,0.779220779220779,4.61330245807767,0.00521937792655081,4.60785630508326,12.8887077110121,17.3991055410588,22.0396494499873,22.0396506370744,15281.76953125,5722.71240234375,92160,True,7.71749764680862E-05
17,"Domnul i-a răspuns, să iei o juncană cu tine și să zici, am venit să aduc domnului o jertfă.",ok,,,0.57368173122406,5.93049718418486,0.182168320783234,0.231788595188253,1.65918803215027,2.329309,0.0526315789473684,7.04,6.72,0.954545454545455,5.78817908396013,0.00561949901748449,5.78222832793836,12.2582314909669,17.3964471719228,23.1991018389817,23.1991030259524,15281.98828125,5717.86572265625,107520,False,7.71749764680862E-05
18,"pentru că i-ai pedepsit, ascultă din ceruri și iartă păcatul slujitorilor tăi și al poporului tău, Israel, 57.",ok,,,0.478508052825928,9.43771276675265,0.278646684877252,0.293505672205122,1.08729231357574,2.3908424,0.166666666666667,7.36,10.112,1.37391304347826,8.16875112603884,0.00510777207091451,8.1633868960198,13.2330264030024,19.4930439459858,27.6653735990403,27.6653759740293,15295.59375,5731.22998046875,161792,True,7.71749764680862E-05
19,"La porunca regelui, ei au adus pietre mari, pietre scumpe, ca să facă temelie a casei din pietre cioplite.",ok,,,0.590580551624298,6.44286885124372,0.173049405337985,0.272349301597411,2.4190776348114,2.8976042,0.157894736842105,7.552,6.848,0.906779661016949,5.50185295892879,0.00514339096844196,5.49648160603829,12.095865604002,16.9770981349284,22.5301985979313,22.5302009729203,15309.38671875,5727.5224609375,109568,False,7.71749764680862E-05
20,"Toți domnitorii filistenilor erau acolo, iar pe acoperiș erau aproape trei mii de bărbați și de femei care îl priveau pe Samson.",ok,,,0.770118451118469,6.5296978052917,0.0813509482100989,0.210170503198763,1.30887973308563,1.959828,0.0909090909090909,7.2,7.808,1.08444444444444,6.53972564905416,0.00557913002558053,6.53388531203382,12.7092874220107,18.4584482080536,25.0133879410569,25.0133903160458,15309.75390625,5726.85498046875,124928,True,7.71749764680862E-05
21,"Zifiții au venit la Saul la Giva și i-au zis, David se ascunde pe dealul Hachila, la sud de Iesimon.",ok,,,0.540803332328796,6.50906928474565,0.193822778388558,0.239748030010297,1.96460592746735,2.830205,0.15,8.096,7.328,0.905138339920949,6.24322909698822,0.00605405098758638,6.23694352200255,11.001232767012,16.3554815610405,22.6078742520185,22.6078766270075,15333.3828125,5743.8583984375,117248,True,7.71749764680862E-05
22,"Leviții domoleau poporul zicând, Liniște, căci aceasta este o zi sfântă, nu vă întristați.",ok,,,0.55294563293457,6.62276966240849,0.334302877345072,0.287108324064683,1.34065616130829,2.541024,0.142857142857143,7.072,6.496,0.918552036199095,5.39117387693841,0.00496054696850479,5.38594143895898,10.7754625920206,15.6095877389889,21.0038854080485,21.0038865950191,15355,5720.5615234375,103936,True,7.71749764680862E-05
23,"El le-a zis, din cel ce mănâncă a ieșit ce se mănâncă și din cel puternic a ieșit dulceață.",ok,,,0.530985858440399,6.6016847143606,0.0629342557831168,0.280032531218833,1.60496294498444,3.108662,0,7.264,7.712,1.06167400881057,6.48484500101768,0.00293738499749452,6.48165472107939,11.7866019969806,17.385411203024,23.8882758819964,23.8882782569854,15371.51953125,5728.0244140625,123392,True,7.71749764680862E-05
24,"Aduți aminte de mine și pentru aceasta, Dumnezeul meu, și îndură-te de mine după marea ta îndurare.",ok,,,0.688603558540344,7.37154232085447,0.206095050320513,0.220441700985084,0.768328189849854,2.6650212,0.0588235294117647,7.2,7.904,1.09777777777778,6.48189811699558,0.00751443300396204,6.47408329695463,12.0497377439169,17.5115453900071,24.0149775999598,24.0149799740175,15379.4921875,5728.5751953125,126464,False,7.71749764680862E-05
25,"Până în ziua aceasta, copiii lor și copiii copiilor lor fac ceea ce au făcut și strămoșii lor.",ok,,,0.561430215835571,6.88969885868977,0.14342534264655,0.231405593754553,1.22346925735474,2.6549435,0.0555555555555556,6.944,6.56,0.944700460829493,5.8796286249999,0.00239003903698176,5.87701300007757,12.0989157820586,17.1153095560148,23.0128058850532,23.0128082589945,15394.140625,5729.1298828125,104960,True,7.71749764680862E-05
26,"6 Dar acesta i-a zis, Iată, în cetatea aceasta se află un om al lui Dumnezeu, un om respectat.",ok,,,0.655832805633545,7.72859506952489,0.114967896890019,0.303063253877323,1.4015257358551,2.8951368,0.0526315789473684,7.04,6.496,0.922727272727273,5.41704874392599,0.00456280005164444,5.41216655995231,11.3272076470312,16.4298173360294,21.8811506050406,21.8811517920112,15394.31640625,5731.154296875,103936,True,7.71749764680862E-05
27,"Tatăl său și mama sa nu știau că lucrul acesta era de la Domnul, căci el căuta un prilej împotriva filistenilor.",ok,,,0.573347001075745,5.86239923370084,0.375009412931578,0.207836376669939,1.63716304302216,1.5237093,0,7.2,7.104,0.986666666666667,6.07190976699349,0.0047943249810487,6.0668910429813,12.3319581809919,17.9417677359888,24.0503081369679,24.0503105110256,15401.78125,5730.27880859375,113664,False,7.71749764680862E-05
28,"Cu adevărat, viu este Domnul și viu este sufletul tău, că între mine și moarte nu este decât un pas.",ok,,,0.587372303009033,8.8599460798061,0.167045571057263,0.295547345154164,2.79176998138428,2.9819038,0.05,7.712,6.112,0.79253112033195,5.2477157699177,0.00195786100812256,5.24556081800256,10.7480774779106,15.8001437319908,21.0926243399736,21.0926267139148,15416.7421875,5730.63818359375,97792,False,7.71749764680862E-05
29,"Benaia, fiul lui Jehoiada, era un viteaz din Capțeel care a făcut multe fapte mărețe.",ok,,,0.581027328968048,6.24715055679452,0.204351995848587,0.252303247359699,1.3663204908371,2.6943486,0.333333333333333,7.072,5.856,0.828054298642534,5.07500136096496,0.004649473936297,5.0700930559542,10.220089143957,14.6354351580376,19.7321213990217,19.7321237730794,15416.91796875,5720.4111328125,93696,True,7.71749764680862E-05
30,"Apoi Abigail s-a ridicat repede, a încălecat pe un măgar și a plecat însoțită de cinci servitoare ale sale.",ok,,,0.567175316810608,6.33536181575968,0.173980315424638,0.245862650963126,1.74138867855072,2.3527672,0.0526315789473684,7.328,7.008,0.956331877729258,5.82217390695587,0.00544971507042646,5.81642855401151,12.061417230987,17.3974599409848,23.2514915280044,23.2514939019457,15426.08203125,5724.83203125,112128,False,7.71749764680862E-05
31,"Din fructe, din must și din ulei și le vom da leviților zeciuiala din roadele pământurilor noastre.",ok,,,0.651416897773743,6.28885283813517,0.094285542783344,0.254207882978468,1.18302357196808,2.5544,0.0588235294117647,7.52,8.096,1.07659574468085,7.04037161101587,0.00214901601430029,7.03796376299579,11.4377276280429,17.0079549199436,24.0741871489445,24.0741883369628,15433.40234375,5731.56689453125,129536,True,7.71749764680862E-05
32,"Teoretic, sultanul era liber să ia orice măsură, oricât de importantă și de gravă, fără să ceară părerea sfetnicilor săi.",ok,,,0.547041554450989,6.93976252956569,0.207448320499494,0.300220075437429,0.504189491271973,2.2008245,0,6.912,8.896,1.28703703703704,7.20488295203541,0.00230692699551582,7.2022958220914,13.4724932899699,19.7811035319464,26.9957520409953,26.9957532279659,15460.60546875,5716.9853515625,142336,True,7.71749764680862E-05
33,"Charles urmărise cu atenție desfășurarea evenimentelor care tindeau să facă din unchiul său Filip, adevăratul stăpân al Franței.",ok,,,0.637473919391632,6.93222443020919,0.251236974277666,0.204828130324617,0.978422701358795,2.0566542,0.222222222222222,7.072,7.936,1.12217194570136,6.84047748998273,0.00243753101676703,6.8377526330296,13.7657449460821,19.1735196770169,26.0331768400501,26.0331792139914,15462.3359375,5725.32568359375,126976,False,7.71749764680862E-05
34,"În jurul lor se strânse un cerc de soldați cu armele scoase, gata să lovească, dacă vreunul ar fi schițat un gest de împotrivire.",ok,,,0.49517728805542,7.50881880471575,0.105333082328367,0.303465979556711,1.35283517837524,2.3565178,0.0833333333333333,7.552,7.52,0.995762711864407,6.27355753199663,0.00587239395827055,6.26743817899842,14.0614376950543,19.8085717579816,26.1094823479652,26.1094835349359,15484.3046875,5740.484375,120320,False,7.71749764680862E-05
35,Duceza Chiara încredințase soțului ei morganatic demnitatea de mareșal al curții spre al păstra lângă ea fără a da naștere la clevetiri.,ok,,,0.475329458713532,7.0151225518074,0.208854947859923,0.29493625204935,0.776654362678528,1.7971457,0.318181818181818,7.232,7.648,1.05752212389381,6.29263153392822,0.00256457203067839,6.28980931791011,15.726850408013,21.1004367850255,27.3970647780225,27.3970671519637,15502.46484375,5723.74609375,122368,False,7.71749764680862E-05
36,"Se respecta astfel o tradiție care impunea suveranului să împărtășească plăcerile și bucuriile soldaților săi, manifestate în neînfrânate orgii.",ok,,,0.640637078285217,5.96264427823721,0.115086895917993,0.183836476708113,0.42483925819397,2.192577,0.0526315789473684,6.752,8.128,1.20379146919431,6.81524376699235,0.0030668000690639,6.811874203966,15.0467342900811,20.5748325529275,27.4290269400226,27.4290293150116,15502.8125,5717.2119140625,130048,False,7.71749764680862E-05
37,"Emulația aceasta magnifică, în fața unui inamic surprins, dezorientat de violența contra atacului creștinilor, făcea minuni.",ok,,,0.661704707145691,6.3085870278436,0.296521348961814,0.303248769262434,1.05120372772217,2.0145092,0.125,7.008,7.264,1.0365296803653,6.11677552491892,0.00248858495615423,6.11398417898454,12.6466738779563,17.690114383935,23.8458096609684,23.845810847939,15517.55859375,5718.5908203125,116224,False,7.71749764680862E-05
38,"Pri de aceștia se afla și emirul Faraj, care-și câștigase cu prisosință perlele, obținând primirea lui Faiz de către sultanul muribund.",ok,,,0.624955415725708,6.1017578564275,0.156315845843668,0.202306879727299,1.03461027145386,2.21293,0.19047619047619,7.616,8,1.05042016806723,6.59785712999292,0.00217632402200252,6.59544215793721,14.2842491139891,19.9046232809778,26.5060423150426,26.5060446900316,15533.82421875,5736.25537109375,128000,False,7.71749764680862E-05
39,"Dar fiindcă vă închipuiți că suntem la Anagie în Caramanie, încercați să ne speriați cu momâile pe care le-ați pregătit în taină.",ok,,,0.474382966756821,6.6643797235206,0.0820467869680722,0.21299606831729,0.438270539045334,2.0146503,0.0909090909090909,6.944,7.744,1.11520737327189,6.30489992396906,0.00311072997283191,6.30142587900627,13.59221961,19.2078754409449,25.5605654459214,25.5605678209104,15556.20703125,5718.30810546875,123904,False,7.71749764680862E-05
40,"Rămas regent al Ungariei, acceptase după lungi dezbateri lăuntrice, revenirea dinastiei de Austria pe tronul regatului maghiar.",ok,,,0.574506242275238,6.94581334824215,0.203550791197904,0.233069717192306,0.928835272789002,1.8694416,0.0588235294117647,7.488,7.744,1.03418803418803,6.20205347205047,0.0020124769071117,6.19982134504244,12.6858227779157,17.9109667550074,24.1610560819972,24.1610584560549,15563.5390625,5728.83154296875,123904,False,7.71749764680862E-05
41,"O luvitură de sabie bine plasată îi sfâșie capa neagră și tunica în dreptul inimii, dar alunecă pe cămașa de zale.",ok,,,0.585416195392609,7.38352706755193,0.150784431556561,0.297260871518945,0.613844633102417,2.0712373,0,7.296,7.84,1.07456140350877,6.84639500197955,0.00332919403444976,6.84271674090996,13.5066840180662,19.3705630860059,26.2426216150634,26.242622802034,15571.2578125,5729.48095703125,125440,True,7.71749764680862E-05
42,"O, dar mai înălțătoare ar fi faptele lor de arme dacă și-ar vârsa sângele războindu-se cu păgânii pentru apărarea crucii.",ok,,,0.564267681837082,6.68041526058616,0.266516251362343,0.212132408731578,1.18307590484619,1.9414399,0.1,7.392,7.232,0.978354978354978,6.04822665895335,0.00348591804504395,6.04440592194442,14.9959462709958,20.5227824329631,26.6179027620237,26.617905135965,15591.03125,5739.2783203125,115712,False,7.71749764680862E-05
43,"Pe când cerceta picturile murale ale unei biserici, blândul bibliotecar patriarhicesc îl cunoscu pe Nicolo Brancaleone.",ok,,,0.485253462791443,7.94753418918587,0.116459247263417,0.248520724459218,0.922326266765595,2.2491696,0.3125,7.904,8.288,1.04858299595142,7.09189813106787,0.00319384201429784,7.08841933705844,12.3539600688964,18.7089843100403,25.8209715869743,25.8209727740614,15598.50390625,5737.5986328125,132608,False,7.71749764680862E-05
44,"Voi cucerii Constantinopolele, chiar dacă va trebui să lupti singur împotriva întregii lumi.",ok,,,0.536811091899872,6.85029913610618,0.262216613058702,0.243198339531817,0.878349006175995,1.9766493,0.153846153846154,7.328,6.944,0.947598253275109,6.09291669598315,0.00279134605079889,6.08975847403053,10.7603434920311,16.4441148230108,22.5502806199947,22.5502818069654,15621.18359375,5734.43505859375,111104,True,7.71749764680862E-05
45,"Părțile înalte ale orașului se desprindeau din masa compactă de ceață, evocând o imensă corabie nabigând pe un ocean de nori.",ok,,,0.50976247549057,6.60087760339761,0.167307406802594,0.239753181331295,0.390407592058182,2.187392,0.0952380952380952,6.816,7.488,1.09859154929577,6.25906532700174,0.00290176598355174,6.25581093295477,13.3501679669134,18.7079822269734,25.0155417070491,25.0155428940197,15621.640625,5715.75732421875,119808,False,7.71749764680862E-05
46,Elefteria Trasachii trecea prin Forum Bovis când văzu multă lume adunată lângă obeliscul egiptean.,ok,,,0.629902839660645,7.26158962689046,0.122308652742966,0.257135682446485,1.70227777957916,2.0573354,0.0714285714285714,6.784,6.56,0.966981132075472,5.60334707202856,0.00505078199785203,5.59798165597022,12.008432704024,16.9088199740509,22.5590322209755,22.5590345950332,15637.66015625,5717.6630859375,104960,False,7.71749764680862E-05
47,"Vă jur, efendi, nu cunosc numele personajului din naturajul înălțimii sale sultanul care primea stipendii de la răpăsatul Bazileu Constantinos.",ok,,,0.628975485563278,7.23212834922749,0.265964201882456,0.194747553571902,0.700509011745453,1.9894155,0.15,7.904,8.384,1.06072874493927,7.26875266106799,0.00582252803724259,7.26262855902314,14.6946197759826,21.1187105459394,28.3953338309657,28.3953362050233,15654.1875,5740.87841796875,134144,False,7.71749764680862E-05
